TIPO_PRODUTO;NOME_PRODUTO;DATA_FINALIZACAO_PROCESSO;CATEGORIA_REGULATORIA;NUMERO_REGISTRO_PRODUTO;DATA_VENCIMENTO_REGISTRO;NUMERO_PROCESSO;CLASSE_TERAPEUTICA;EMPRESA_DETENTORA_REGISTRO;SITUACAO_REGISTRO;PRINCIPIO_ATIVO
"MEDICAMENTO";"ZILOPUR";"07/11/2001";"Similar";101180160;"112011";"253510170700193";"ANTIGOTOSOS";"62462015000129 - APSEN FARMACEUTICA S/A";"Inativo";"alopurinol"
"MEDICAMENTO";"ADVIT";"27/12/2000";"Específico";102980104;"062004";"2500001603588";"VITAMINAS E SUPLEMENTOS MINERAIS";"44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.";"Inativo";"palmitato de retinol, colecalciferol"
"MEDICAMENTO";"AFRIN";"15/12/2014";"Novo";100290190;"102019";"25351303204201430";"DESCONGESTIONANTES NASAIS TOPICOS";"45987013000134 - ORGANON FARMACÊUTICA LTDA.";"Inativo";"cloridrato de oximetazolina"
"MEDICAMENTO";"CLORIDRATO DE MOXIFLOXACINO";"30/05/2016";"Genérico";100431183;"052036";"25351619700201281";"ANTIBIOTICOS SISTEMICOS SIMPLES";"61190096000192 - EUROFARMA LABORATORIOS S.A.";"Ativo";"cloridrato de moxifloxacino"
"MEDICAMENTO";"ESTRENTOR";"30/10/2017";"Similar";121100436;"102022";"25351596523201229";"ANTILIPEMICOS";"61072393000133 - PFIZER BRASIL LTDA";"Inativo";"rosuvastatina cálcica"
"MEDICAMENTO";"FAULDLEUCO";"12/02/2007";"Similar";100330142;"062029";"25351191642200653";"ANTIMETABOLICOS ANTAGONISTAS DO ACIDO FOLICO";"61230314000175 - LIBBS FARMACÊUTICA LTDA";"Ativo";"folinato de cálcio"
"MEDICAMENTO";"GUACO CIMED";"25/04/2022";"FITOTER?PICO";;"042032";;;"02814497000298 - CIMED INDUSTRIA S.A";"Inativo";
"MEDICAMENTO";"PANTOZOL";"03/07/1995";"Novo";106390182;"042035";"250000176199429";"ANTIACIDOS E ANTIULCEROSOS SIMPLES";"60397775000174 - TAKEDA PHARMA LTDA.";"Ativo";"pantoprazol, pantoprazol sódico sesqui-hidratado"
"MEDICAMENTO";"PARACETAMOL + CARISOPRODOL + DICLOFENACO SÓDICO + CAFEÍNA";"15/05/2023";"Genérico";104971511;"052033";"25351131270202064";"ANTINFLAMATORIOS";"60665981000118 - UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A";"Ativo";"paracetamol, carisoprodol, diclofenaco sódico, cafeína"
"MEDICAMENTO";"PEITORAL MARTEL";"22/04/2005";"Fitoterápico";106890148;"042030";"25351009278200514";"EXPECTORANTES";"92695691000103 - KLEY HERTZ FARMACEUTICA S.A";"Ativo";"mikania glomerata spreng."
"MEDICAMENTO";"VANNAIR";"15/06/2009";"Novo";116180234;"062029";"25351032189200974";"ANTIASMATICOS";"60318797000100 - ASTRAZENECA DO BRASIL LTDA";"Ativo";"fumarato de formoterol di-hidratado, budesonida"
"MEDICAMENTO";"VILDAGLIPTINA";"19/12/2022";"Genérico";141070647;"122032";"25351258829202183";"ANTIDIABETICOS";"02501297000102 - PHARLAB INDÚSTRIA FARMACÊUTICA S.A.";"Ativo";"vildagliptina"
"MEDICAMENTO";"VISUAL";"22/10/1991";"Similar";100470099;"102019";"2599200361679";"OUTROS MEDICAMENTOS COM ACAO NO APARELHO VISUAL";"61286647000116 - SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA";"Inativo";"cloridrato de nafazolina, sulfato de zinco, sulfato de zinco heptaidratado"
"MEDICAMENTO";"ZEROPIN";"21/02/2022";"Similar";105530388;"022032";"25351779728202141";"ANTICONVULSIVANTES";"56998701000116 - ABBOTT LABORATÓRIOS DO BRASIL LTDA";"Ativo";"pregabalina"
"MEDICAMENTO";"ALFAESTRADIOL";"14/01/2013";"Genérico";106460190;"012028";"25351475740201014";"ANTIALOPECIA";"61282661000141 - LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA";"Ativo";"alfaestradiol"
"MEDICAMENTO";"ALUMEN DE POTÁSSIO";"22/01/2016";"BAIXO RISCO";;;;;"82226754000129 - INDUSTRIA FARMACEUTICA SANTA RITA DE CASSIA LTDA - EPP";"Ativo";
"MEDICAMENTO";"AMLOPIPINA BESILATO + BENAZEPRIL CLORIDRATO";"29/10/1999";"Novo";103940465;"102004";"250000385139810";"ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS";"61150819000120 - LABORATÓRIO AMERICANO DE FARMACOTERAPIA S/A";"Inativo";
"MEDICAMENTO";"BROMOPRIDA";"15/12/2025";"Genérico";138410083;"122035";"25351050059202556";"ANTIEMETICOS E ANTINAUSEANTES";"02456955000183 - NATULAB LABORATORIO S.A";"Ativo";"bromoprida"
"MEDICAMENTO";"CLORIDRATO DE TRAZODONA";"09/03/2015";"Genérico";105250059;"032035";"25351453013201210";"ANTIDEPRESSIVOS";"33078528000132 - TORRENT DO BRASIL LTDA";"Ativo";"cloridrato de trazodona"
"MEDICAMENTO";"DERMORUTEX B";"15/06/2009";"Similar";102350963;"062014";"25351543377200865";"ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS";"57507378000365 - EMS S/A";"Inativo";"ácido fusídico, valerato de betametasona"
"MEDICAMENTO";"EMNYRA";"10/11/2025";"Similar";169170008;"112035";"25351008538202570";"IMUNOMODULADOR";"10446719000104 - BIOTEC BIOLOGICA INDÚSTRIA FARMACÊUTICA LTDA.";"Ativo";"teriflunomida"
"MEDICAMENTO";"LOZAN - XAMPU - 20MG/ML";"04/09/2024";"BAIXO RISCO";;"092034";;;"17159229000176 - LABORATORIO TEUTO BRASILEIRO S/A";"Inativo";
"MEDICAMENTO";"N?O DECLARADO";"17/02/2009";"DINAMIZADO";;;;;"35356799000138 - LAPON INDUSTRIA FARMACEUTICA LTDA - EPP";"Inativo";
"MEDICAMENTO";"SOLOMIA";"28/09/2020";"Similar";143810268;"092030";"25351014263201461";"ANTILIPEMICOS";"02814497000107 - CIMED INDUSTRIA S.A";"Ativo";"fenofibrato"
"MEDICAMENTO";"XPREZA";"28/03/2022";"Similar";182610013;"032032";"25351398206202142";"ANTIMETABOLICOS ANALOGOS DA PIRIMIDINA";"08157293000127 - NATCOFARMA DO BRASIL LTDA";"Ativo";"azacitidina"
"MEDICAMENTO";"ENERZAIR";"22/05/2023";"Novo";100681182;"052033";"25351120757202101";"ANTIASMATICOS";"56994502000130 - NOVARTIS BIOCIENCIAS S.A";"Ativo";"acetato de indacaterol, brometo de glicopirrônio, furoato de mometasona"
"MEDICAMENTO";"MEBENDAZOL";"20/10/2008";"Genérico";110860056;"102013";"25351179136200777";"ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL";"75549436000133 - LASA INDÚSTRIA FARMACÊUTICA LTDA.";"Inativo";"mebendazol"
"MEDICAMENTO";"N?O DECLARADO";"02/03/2016";"DINAMIZADO";;"032026";;;"60862208000141 - FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA";"Ativo";
"MEDICAMENTO";"OXIGÊNIO MEDICINAL LÍQUIDO";;"Gases Medici";;"082036";"25351136510202611";;"60619202006502 - MESSER GASES LTDA";"Ativo";"oxigênio"
"MEDICAMENTO";"RIPOSO SL";"16/03/2020";"Similar";194270094;"032030";"25351704749201816";"HIPNOTICOS";"14806008000154 - MOMENTA FARMACÊUTICA LTDA.";"Inativo";"hemitartarato de zolpidem"
"MEDICAMENTO";"RIVASTIGMINA";"26/07/2021";"Genérico";105730771;"072031";"25351775739201503";"OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO";"60659463002992 - ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A";"Ativo";"rivastigmina"
"MEDICAMENTO";"SOLUÇÃO DE HYDRASTIS COMPOSTO";"29/11/2021";"DINAMIZADO";;"112031";;;"92762277000170 - VIDORA FARMACEUTICA LTDA";"Inativo";
"MEDICAMENTO";"TOSSIMEL";"12/01/1998";"Similar";101910241;"012008";"250000414629697";"EXPECTORANTES BALSAMICOS E MUCOLITICO";"61517397000188 - THERASKIN FARMACEUTICA LTDA.";"Inativo";"carbocisteína"
"MEDICAMENTO";"ESPASMO SILIDRON";"07/04/1999";"Similar";122050027;"042004";"250000097239738";"ANTIESPASMODICOS E ANTICOLINERGICOS-ASSOC  MEDICAMENTOSAS";"39547575000164 - LABORATORIO ENILA IND. E COM. DE PROD. QUIM. E FARMAC. S/A";"Inativo";"dimeticona, camilofina"
"MEDICAMENTO";"HERCULIZ";"24/10/2025";"Biológico";145310004;"102035";"25351008496202577";"AGENTE IMUNOSUPRESSOR";"12320079000117 - BIONOVIS S.A. - COMPANHIA BRASILEIRA DE BIOTECNOLOGIA FARMACEUT";"Inativo";"eculizumabe"
"MEDICAMENTO";"HYPOSIL";"28/03/1996";"Similar";103870022;"032026";"250000018329011";"ANTIEMETICOS E ANTINAUSEANTES";"17174657000178 - HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMÁCIA LTDA";"Ativo";"cloridrato de metoclopramida monoidratado"
"MEDICAMENTO";"NEODRIN";"28/06/2000";"Similar";104650279;"062010";"250000102099781";"ANTIEMETICOS E ANTINAUSEANTES";"29785870000103 - LABORATÓRIO NEO QUÍMICA COMÉRCIO E INDÚSTRIA LTDA";"Inativo";"dimenidrinato"
"MEDICAMENTO";"N?O DECLARADO";"13/11/2013";"DINAMIZADO";;;;;"60862208000141 - FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA";"Ativo";
"MEDICAMENTO";"N?O DECLARADO";"04/02/2016";"DINAMIZADO";;"022026";;;"60862208000141 - FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA";"Ativo";
"MEDICAMENTO";"OXIGÊNIO MEDICINAL";;"Gases Medici";;"062036";"25351109420202649";;"22290296000165 - BERNABE GASES LTDA";"Ativo";"oxigênio"
"MEDICAMENTO";"SANPRONOL";"06/06/2022";"Similar";113430210;"062029";"25351125759202269";"BETABLOQUEADORES SIMPLES";"19570720000110 - HIPOLABOR FARMACEUTICA LTDA";"Ativo";"cloridrato de propranolol"
"MEDICAMENTO";"TESTE";"23/06/2010";"BAIXO RISCO";;;;;"11111111000191 - EMPRESA DE TESTE LTDA. (VS01)";"Ativo";
"MEDICAMENTO";"AGUA D`ALIBOUR";"25/08/2011";"BAIXO RISCO";;;;;"30332829000152 - HEMAFARMA COM. E IND. FARM. LTDA";"Ativo";
"MEDICAMENTO";"ATEROGREL";"14/02/2011";"Similar";109740218;"022036";"25351132856200918";"OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR";"49475833000106 - BIOLAB SANUS FARMACÊUTICA LTDA";"Ativo";"bissulfato de clopidogrel"
"MEDICAMENTO";"CLORIDRATO DE ONDANSETRONA";"02/05/2022";"Genérico";135170064;"052032";"25351418107202194";"ANTIEMETICOS E ANTINAUSEANTES";"48344725000719 - ALTHAIA S.A. INDUSTRIA FARMACEUTICA";"Ativo";"cloridrato  de ondansetrona di-hidratado"
"MEDICAMENTO";"DIPIRONA SODICA";"08/03/2002";"Similar";112830071;"032007";"253510267530004";"ANALGESICOS NAO NARCOTICOS";"52208733000110 - LABORATORIO ITAFARMA LTDA";"Inativo";
"MEDICAMENTO";"DORALVITA";"06/10/2000";"Similar";103920093;"102005";"250000164709966";"ANTI-HISTAMINICOS SISTEMICOS";"30222814000131 - VITAMEDIC INDUSTRIA FARMACEUTICA LTDA";"Inativo";"dipirona, cafeína anidra, mucato de isometepteno"
"MEDICAMENTO";"ENGYSTOL";"10/09/2001";"Dinamizado";128420001;"092006";"250000186039858";"PRODUTOS HOMEOPATICOS";"74455197000190 - PROBIOS COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO LTDA";"Inativo";"sulfur"
"MEDICAMENTO";"FLORAZIN";"31/05/2000";"Similar";123520037;"052005";"250000098629904";"OUTROS COADJUVANTES DO TRATAMENTO DA DIARREIA";"73663650000190 - RANBAXY FARMACÊUTICA LTDA";"Inativo";"saccharomyces boulardii - 17"
"MEDICAMENTO";"HEXAXIM";"29/08/2016";"Biológico";113001161;"082026";"25351154093201381";"VACINAS";"02685377000157 - SANOFI-AVENTIS FARMACÊUTICA LTDA";"Inativo";"toxóide diftérico, toxóide tetânico, toxóide pertussis, hemaglutinina filamentosa, poliovírus tipo 1 (mahoney), poliovírus tipo 2, poliovírus tipo 3, antígeno de superfície da hepatite b, polissacarídeo de haemophilus influenzae tipo b"
"MEDICAMENTO";"LIMÃO BRAVO MILLER";"31/12/1986";"Similar";102640047;"102003";"2500101013780";"EXPECTORANTES BALSAMICOS E MUCOLITICO";"33191735000107 - MILLER INDUSTRIAL FTCA LTDA";"Inativo";"bromofórmio, benzoato de sódio"
"MEDICAMENTO";"MEROPENÉM";"10/10/2005";"Genérico";155620019;"102035";"25351226513200511";"ANTIBIOTICOS SISTEMICOS SIMPLES";"05439635000103 - ANTIBIÓTICOS DO BRASIL LTDA";"Ativo";"meropeném tri-hidratado"
"MEDICAMENTO";"NEOPLATINE";"04/06/2001";"Similar";120000009;"052006";"253510307220086";"ANTINEOPLASICOS CITOTOXICOS";"38661559000135 - QUIRAL QUÍMICA DO BRASIL S/A";"Inativo";"carboplatina"
"MEDICAMENTO";"N?O DECLARADO";"16/12/2013";"DINAMIZADO";;;;;"60862208000141 - FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA";"Ativo";
"MEDICAMENTO";"OXACILINA SÓDICA";"05/06/2023";"Genérico";174200007;"102035";"25351275106202319";"PENICILINAS PENICILINASE-RESISTENTES";"44639493000180 - EUGIA PHARMA INDUSTRIA FARMACEUTICA LTDA";"Ativo";"oxacilina sódica"
"MEDICAMENTO";"PARACETAMOL";"07/12/2009";"Genérico";101810588;"122014";"25351051457200909";"ANALGESICOS NAO NARCOTICOS";"50929710000179 - MEDLEY INDÚSTRIA FARMACÊUTICA LTDA";"Inativo";"paracetamol"
"MEDICAMENTO";"ADVATE";"20/07/2009";"Biológico";106830174;"072019";"25351492741200811";"OUTROS PRODUTOS QUE ATUAM NO SANGUE E HEMATOPOIESE";"49351786000261 - BAXTER HOSPITALAR LTDA";"Inativo";"alfaoctocogue"
"MEDICAMENTO";"COMPLEXO HOMEOPÁTICO GELSEMIUM ALMEIDA PRADO 5";"10/03/2003";"Dinamizado";102660065;"032026";"2599201736870";"MEDICAMENTOS DINAMIZADOS COMPOSTOS";"60862208000141 - FARMÁCIA E LABORATÓRIO HOMEOPÁTICO ALMEIDA PRADO LTDA";"Inativo";"gelsemium sempervirens, allium sativum l., eupatorium perfoliatum l., nux vômica"
"MEDICAMENTO";"GUARANA EM PÓ";"28/05/2018";"FITOTER?PICO";;"052028";;;"84830074000145 - LABORATORIO YANTEN LTDA ME";"Ativo";
"MEDICAMENTO";"N?O DECLARADO";"12/11/2013";"DINAMIZADO";;;;;"60862208000141 - FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA";"Ativo";
"MEDICAMENTO";"PANTOPAZ";"04/06/2001";"Similar";100470307;"062036";"253510212390065";"ANTIULCEROSOS";"61286647000116 - SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA";"Ativo";"pantoprazol, pantoprazol sódico sesqui-hidratado"
"MEDICAMENTO";"PEPSICAPS";"22/11/1999";"Similar";106890113;"112009";"250000355329858";"ANTIULCEROSOS";"92695691000103 - KLEY HERTZ FARMACEUTICA S.A";"Inativo";"omeprazol"
"MEDICAMENTO";"PROZEN";"23/11/2015";"Similar";103700657;"112035";"25351621261201501";"ANTIDEPRESSIVOS";"17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A";"Ativo";"cloridrato de fluoxetina"
"MEDICAMENTO";"BABY D";"04/02/2016";"BAIXO RISCO";;"022026";;;"02456955000183 - NATULAB LABORATORIO S.A";"Ativo";
"MEDICAMENTO";"CINTAG";"27/10/2000";"Similar";100470213;"122014";"250000127218890";"ANTIULCEROSOS";"61286647000116 - SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA";"Inativo";"cimetidina"
"MEDICAMENTO";"DICLORIDRATO DE CETIRIZINA";"01/03/2004";"Genérico";112130337;"022009";"25351033419200340";"ANTI-HISTAMINICOS SISTEMICOS";"53162095000106 - BIOSINTÉTICA FARMACÊUTICA LTDA";"Inativo";"dicloridrato de cetirizina"
"MEDICAMENTO";"HIDROCLOROTIAZIDA";"01/02/2010";"Genérico";143810147;"022020";"25351671345200859";"DIURETICOS SIMPLES";"02814497000107 - CIMED INDUSTRIA S.A";"Inativo";"hidroclorotiazida"
"MEDICAMENTO";"LANSOPRAZOL";"21/06/2004";"Genérico";135690197;"062014";"25351053487200325";"ANTIULCEROSOS";"00923140000131 - EMS SIGMA PHARMA LTDA";"Inativo";"lanatosídeo c, lansoprazol"
"MEDICAMENTO";"METILDOPA";"20/07/2001";"Similar";101910288;"072006";"250000224039449";"ANTI-HIPERTENSIVOS SIMPLES";"61517397000188 - THERASKIN FARMACEUTICA LTDA.";"Inativo";
"MEDICAMENTO";"N?O DECLARADO";"04/11/2013";"DINAMIZADO";;;;;"60862208000141 - FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA";"Ativo";
"MEDICAMENTO";"OXSORALEN";"31/10/2002";"Similar";105750066;"102027";"25351163188200217";"MELANIZANTES";"61186136000122 - VALEANT FARMACÊUTICA DO BRASIL LTDA";"Inativo";"metoxisaleno"
"MEDICAMENTO";"VOCABRIA";"13/11/2023";"Novo";101070365;"112033";"25351417615202155";"ANTIRETROVIRAL";"33247743000110 - GLAXOSMITHKLINE BRASIL LTDA";"Ativo";"cabotegravir sódico"
"MEDICAMENTO";"BACTERACIN";"29/05/2015";"Similar";103700625;"062035";"25351720792201497";"TRIMETOPRIMA EM ASSOCIACAO COM SULFAS";"17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A";"Ativo";"sulfametoxazol, trimetoprima"
"MEDICAMENTO";"BIOGAM";"18/09/2023";"Biológico";192000001;"092033";"25351839538202018";"IMUNOGLOBULINAS HUMANAS NORMAIS PARA ADMINISTRAÇÃO INTRAVASCULAR";"28942435000174 - ASP-FARMACÊUTICA LTDA";"Inativo";"imunoglobulina humana "
"MEDICAMENTO";"CLORIDRATO DE SOTALOL";"08/08/2001";"Genérico";100470325;"082036";"253510200030174";"BETABLOQUEADORES SIMPLES";"61286647000116 - SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA";"Ativo";"cloridrato de sotalol"
"MEDICAMENTO";"CLORTALIDONA";"04/02/2019";"Genérico";103920191;"022029";"25351811556201811";"DIURETICOS SIMPLES";"30222814000131 - VITAMEDIC INDUSTRIA FARMACEUTICA LTDA";"Ativo";"clortalidona"
"MEDICAMENTO";"HOSNIL";"08/06/2026";"Similar";103700815;"062036";"25351001385202378";"ANALGESICOS NAO NARCOTICOS";"17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A";"Ativo";"cloridrato de clonidina"
"MEDICAMENTO";"NEOSTATIN";"15/01/1940";"Similar";104400040;"012015";"2599200377439";"ANTIMICOTICOS SISTEMICOS";"33173097000274 - CELLERA FARMACEUTICA S.A.";"Inativo";"nistatina"
"MEDICAMENTO";"NUPLAM - ISONIAZIDA + RIFAMPICINA";"29/04/1996";"Similar";112060007;"042016";"250000029559684";"TUBERCULOSTATICOS";"24365710000183 - UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"Inativo";"isoniazida, rifampicina"
"MEDICAMENTO";"PECTALIN";"06/08/1999";"Similar";100235016;"051974";"2599200886274";"ANTIDIARREICOS SIMPLES SEM ACAO ANTIMICROBIANA";"57507378000365 - EMS S/A";"Inativo";"caolim coloidal, hidroxido de alumínio, pectina cítrica"
"MEDICAMENTO";"TIBIAL";"06/02/2012";;155840218;"072019";"25351538617201114";"OUTROS PRODUTOS PARA USO EM GINECOLOGIA E OBSTETRICIA";"05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A";"Inativo";"tibolona"
"MEDICAMENTO";"ZOLTREN";"07/06/1996";"Similar";103700105;"062011";"250000067759644";"ANTIMICOTICO";"17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A";"Inativo";"fluconazol"
"MEDICAMENTO";"CALICIDA";"21/11/2006";"BAIXO RISCO";;;;;"92928951000143 - LABORATORIO INDUSTRIAL FARMACÊUTICO LIFAR LTDA";"Inativo";
"MEDICAMENTO";"CLORANFENICOL +  CLORIDRATO DE LIDOCAINA";"06/03/2002";"Similar";103700352;"032007";"250000152299776";"MEDICAMENTOS COM ACAO NO APARELHO AUDITIVO";"17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A";"Inativo";
"MEDICAMENTO";"CLORETO DE SODIO";"19/06/1997";"Similar";129210002;"062002";"250000043709671";"REIDRATANTES PARENTERAIS";"00161061000130 - SILPLEX LABORATORIO DE HIPODERMIA LTDA";"Inativo";
"MEDICAMENTO";"CLORIDRATO DE CLOBUTINOL + SUCCINATO DE DOXILAMINA";"16/04/2003";"Genérico";104971261;"042028";"25351214442200252";"ANTITUSSIGENOS-ASSOCIACOES MEDICAMENTOSAS";"60665981000118 - UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A";"Ativo";"cloridrato de clobutinol, succinato de doxilamina"
"MEDICAMENTO";"CLORIDRATO DE SIBUTRAMINA MONOIDRATADO";"03/11/2008";"Genérico";110130261;"112013";"25351326300200661";"ANOREXICOS SIMPLES";"44363661000157 - GLENMARK FARMACÊUTICA LTDA";"Inativo";"cloridrato de sibutramina monoidratado"
"MEDICAMENTO";"FOSFATO DE SITAGLIPTINA + CLORIDRATO DE METFORMINA";"15/09/2025";"Genérico";105250131;"092035";"25351008543202582";"ANTIDIABETICOS";"33078528000132 - TORRENT DO BRASIL LTDA";"Ativo";"fosfato de sitagliptina, cloridrato de metformina"
"MEDICAMENTO";"FURP - ÁGUA PARA INJEÇÃO";"08/11/2000";"Similar";110390148;"112015";"253510076500046";"DILUENTES E VEICULOS DE MEDICAMENTOS";"43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP";"Inativo";"água para injetáveis"
"MEDICAMENTO";"HEMITARTARATO DE ZOLPIDEM";"27/01/2020";"Genérico";100431292;"012030";"25351637250201888";"HIPNOTICOS";"61190096000192 - EUROFARMA LABORATORIOS S.A.";"Ativo";"hemitartarato de zolpidem"
"MEDICAMENTO";"LATANOPROSTA";"13/04/2009";"Genérico";135690530;"042019";"25351079250200889";"PROSTAGLANDINAS";"00923140000131 - EMS SIGMA PHARMA LTDA";"Inativo";"latanoprosta"
"MEDICAMENTO";"LEVONORGESTREL";"01/03/2021";"Genérico";119130004;"032031";"25351713441201460";"ANTICONCEPCIONAIS";"38756680000140 - DKT DO BRASIL PRODUTOS DE USO PESSOAL LTDA";"Ativo";"levonorgestrel"
"MEDICAMENTO";"MATERVIT";"24/11/1998";"Similar";103900125;"112013";"250000169149756";"POLIVITAMINICOS COM MINERAIS";"33349473000158 - FARMOQUÍMICA S/A";"Inativo";"palmitato de retinol, ácido ascórbico, colecalciferol, retinol, acetato de tocoferol, mononitrato de tiamina, biotina, riboflavina, cloridrato de piridoxina, ácido fólico, cianocobalamina, nicotinamida, ácido pantotênico, carbonato de cálcio, cromo, cloreto de cromo, iodo, cobre, óxido de cobre, ferro, iodeto de potássio, cálcio, fumarato ferroso, manganês, óxido de magnésio, s"
"MEDICAMENTO";"SARNODEX";"02/08/1998";"Similar";105770047;"082008";"2500100977982";"ESCABICIDAS E OUTROS ECTOPARASITICIDAS";"47100862000150 - LABORATIL FARMACEUTICA LTDA";"Inativo";"benzoato de benzila"
"MEDICAMENTO";"ADENOSIA+ASSOCIAÇÕES";"09/02/2000";"Similar";115700022;"022005";"250000204589974";"OUTROS PRODUTOS PARA O APARELHO DIGESTIVO E METABOLISMO";"79648523000107 - INDÚSTRIA FARMACÊUTICA SANTA TEREZINHA LTDA - EPP";"Inativo";
"MEDICAMENTO";"CLORIDRATO DE TRAMADOL";"22/05/2000";"Similar";112363350;"052005";"250000285529926";"ANALGESICOS NARCOTICOS";"51780468000187 - JANSSEN-CILAG FARMACÊUTICA LTDA";"Inativo";
"MEDICAMENTO";"DICLOFENACO SÓDICO";"06/02/2012";;155840251;"102018";"25351542318201112";"ANTINFLAMATORIOS";"05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A";"Inativo";"diclofenaco sódico"
"MEDICAMENTO";"KISUNLA";"22/04/2025";"Biológico";112600207;"042035";"25351723113202322";"OUTROS MEDICAMENTOS ANTI-DEMÊNCIA";"43940618000144 - ELI LILLY DO BRASIL LTDA";"Ativo";"donanemabe"
"MEDICAMENTO";"ONBEVZI";"18/03/2024";"Biológico";159210006;"032034";"25351672200202142";"ANTINEOPLASICO";"24563776000188 - SAMSUNG BIOEPIS BR PHARMACEUTICAL LTDA.";"Ativo";"bevacizumabe"
"MEDICAMENTO";"OXIGENIO MEDICINAL";;"Gases Medici";;"082036";"25351149571202630";;"05329135000119 - ALEXSANDRO SANTOS DA SILVA";"Ativo";"oxigênio"
"MEDICAMENTO";"STILNOX";"20/08/2007";;113001001;"032024";"25351410479200633";"HIPNOTICOS";"02685377000157 - SANOFI-AVENTIS FARMACÊUTICA LTDA";"Inativo";"hemitartarato de zolpidem"
"MEDICAMENTO";"CO-RENITEC";"16/06/1999";"Novo";100290002;"032018";"2500000461886";"ANTI-HIPERTENSIVOS";"45987013000134 - ORGANON FARMACÊUTICA LTDA.";"Inativo";"maleato de enalapril, hidroclorotiazida"
"MEDICAMENTO";"FOSAMAX D";"05/07/2010";"Novo";100290180;"072035";"25351383920200869";"SUPRESSORES DA REABSORCAO OSSEA";"45987013000134 - ORGANON FARMACÊUTICA LTDA.";"Ativo";"alendronato de sódio, colecalciferol"
"MEDICAMENTO";"MICONASTIN";"19/07/2000";"Similar";141070028;"072020";"250000236569944";"ANTIMICOTICO";"02501297000102 - PHARLAB INDÚSTRIA FARMACÊUTICA S.A.";"Inativo";"nistatina, nisterima"
"MEDICAMENTO";"MONTELUCASTE DE SODIO";"18/04/2016";"Genérico";102351149;"042026";"25351221835201011";"ANTIASMATICOS";"57507378000365 - EMS S/A";"Inativo";"montelucaste de sódio"
"MEDICAMENTO";"N?O DECLARADO";"27/07/2009";"DINAMIZADO";;;;;"60862208000141 - FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA";"Inativo";
"MEDICAMENTO";"NOVATREX";"19/04/1996";"Similar";105730224;"042006";"250000094649510";"ANTIBIOTICOS SISTEMICOS SIMPLES";"60659463002992 - ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A";"Inativo";"azitromicina di-hidratada"
"MEDICAMENTO";"PAULINIA CUPANA";"26/01/2001";"Fitoterápico";120090003;"012006";"250000119739223";"FITOTERAPICO SIMPLES";"68032192000151 - BIONATUS LABORATÓRIO BOTÂNICO LTDA";"Inativo";
"MEDICAMENTO";"AMOXICILINA";"28/03/2003";"Genérico";126750018;"032018";"25351215735200257";"PENICILINA DE AMPLO ESPECTRO";"72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A";"Inativo";"amoxicilina trihidratada"
"MEDICAMENTO";"BRONCOFLUX";"10/01/2011";;178170066;"032018";"25351651422200904";"EXPECTORANTES";"61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.";"Inativo";"cloridrato de ambroxol"
