7898000000818	KALIST	G03D PROGESTOGENOS E ASSOCIACOES EXCLUINDO G3A G3F	ACHE LABORATORIOS FARMACEUTICOS SA
7898000000819	PYVERM	P01B ANTIHELMINTICOS EXCETO OS ESQUISTOSOMICIDAS	CIFARMA
7898000000820	BALDONI	R02A PREPARACOES PARA GARGANTA	BALDONI AGROINDUSTRIA LTDA
7898000000821	UNYCA	G01B ANTIMICOTICOS GINECOLOGICOS	HYPERA PHARMA
7898000000822	LORADINE TEU	R06A ANTIHISTAMINICOS SISTEMICOS	TEUTO
7898000000823	ESCILEX	N06A A DEPRESSIVOS E REGUL DE HUMOR	EMS PHARMA
7898000000824	APIARIO SUL DE MINAS	R05C EXPECTORANTES	APIARIO SUL DE MINAS
7898000000825	ETIRA	N03A ANTICONVULSIVANTES	ACHE LABORATORIOS FARMACEUTICOS SA
7898000000826	BOMVITAM	A11D VITAMINA B1 E ASSOCIACOES	OUTRO FABRICANTE
7898000000827	APIXABANA ZYD	B01F INIBIDOR DIRETO DO FATOR XA	ZYDUS BRASIL
7898000000828	SYMDULOR SL ZOD	N02B NAO NARCOTICOS ANTIPIRETICOS	ADIUM
7898000000829	EXPECTUSS	R05C EXPECTORANTES	EMS PHARMA
7898000000830	SILUSGEL AIR	A02A ANTIACIDOS ANTIFISETICOS	AIRELA PHARMACEUTICA
7898000000831	CINARIZINA	N07C OUTROS MEDICAMENTOS ANTIVERTIGINOSOS	HYPERA PHARMA
7898000000832	DORONA CAFI	N02B NAO NARCOTICOS ANTIPIRETICOS	HYPERA PHARMA
7898000000833	EMULVIT KES	A11A POLIVITAMINICOS COM MINERAIS	KESTER PHARMA
7898000000834	LUTAB ACH	N05A ANTIPSICOTICOS	ACHE LABORATORIOS FARMACEUTICOS SA
7898000000835	NOURIN	G04D PRODUTOS PARA INCONTINENCIA URINARIA	SUPERA
7898000000836	FLUX SR BIO	C03A DIURETICOS	BIOLAB
7898000000837	COLACHOFRA EMS	A05A PRODUTOS PARA DISTURBIOS DO TRATO BILIAR	EMS PHARMA
7898000000838	IBUPROFENO VMD	M01A ANTI REUMATICOS SEM ESTEROIDES	VITAMEDIC
7898000000839	LOPERAMIDA PHA	A07H INIBIDORES DA MOTILIDADE	PHARLAB
7898000000840	ALIVIGEN	M02A ANTIREUMATICOS TOPICOS COM ANALGESICOS	HERBARO
7898000000841	SERENUS	N05B HIPNOTICOS SEDATIVOS	BIOLAB
7898000000842	LACTO PURGA	A06A DROGAS PARA A CONSTIPACAO	HYPERA PHARMA
7898000000843	PIDOMAG BAL	A12C OUTROS SUPLEMENTOS MINERAIS	BALDACCI
7898000000844	PEPSAMAR	A02A ANTIACIDOS ANTIFISETICOS	HYPERA PHARMA
7898000000845	CURC MAN	M02A ANTIREUMATICOS TOPICOS COM ANALGESICOS	HYPERA PHARMA
7898000000846	ZARGUS ACH	N05A ANTIPSICOTICOS	ACHE LABORATORIOS FARMACEUTICOS SA
7898000000847	APINIL	M02A ANTIREUMATICOS TOPICOS COM ANALGESICOS	APINIL COSMETICOS
7898000000848	LEMTRADA SNF	N07A PRODUTOS PARA A ESCLEROSE MULTIPLA	SANOFI FARMACEUTICA LTDA
7898000000849	MELFORT	A12C OUTROS SUPLEMENTOS MINERAIS	MELFORT
7898000000850	ROSUVASTATINA CALCICA ACH	C10A PREPARADOS PARA REGULACAO COLESTEROL E TRIGLICERID	ACHE LABORATORIOS FARMACEUTICOS SA
7898000000851	CERTICAN NOV	N07D PRODUTOS ANTI ALZHEIMER	NOVARTIS
7898000000852	SOLU CORTEF UNI	D07A CORTICOIDES TOPICOS PUROS	UNIAO QUIMICA
7898000000853	EXTRA CALCIO MDK2	A12A CALCIO	BIONATUS
7898000000854	NASOFAR	R01A PREPARACOES NASAIS TOPICAS	BELFAR
7898000000855	APIDRA	A10C INSULINAS HUMANAS E ANALOGAS	SANOFI FARMACEUTICA
7898000000856	PERFENOL UNI	R05A ANTIGRIPAIS EXCLUINDO ANTINFECCIOSOS	UNIAO QUIMICA
7898000000857	CARBOLITIUM	N06A A DEPRESSIVOS E REGUL DE HUMOR	EUROFARMA
7898000000858	CLOR DE FLUOXETINA GLO	N06A A DEPRESSIVOS E REGUL DE HUMOR	LABORATORIO GLOBO
7898000000859	MONITUM TEV	N06B PSICOESTIMULANTES	TEVA
7898000000860	LEVOCETIRIZINA	R06A ANTIHISTAMINICOS SISTEMICOS	LABORATORIO GLOBO
7898000000861	GLUTEZYM MAX	L01J ANTINEOPLASICOS INIBIDORES DA PROTEASE	MAXINUTRI
7898000000862	ETOXIN APS	N03A ANTICONVULSIVANTES	APSEN
7898000000863	FINASTERIDA EUR	D11A OUTRAS PREPARACOES DERMATOLOGICAS INCL XAMPUS MED	EMS PHARMA
7898000000864	DULCOGAS	A06A DROGAS PARA A CONSTIPACAO	OPELLA
7898000000865	STUGERON KEN	C04A VASOTERAPIA CEREBRAL E PERIFERICA	KENVUE
7898000000866	EDIFICAN ACH	M05B REGULADORES DO CALCIO OSSEO	ACHE LABORATORIOS FARMACEUTICOS SA
7898000000867	LASTACAFT ALL	S01E MIOTICOS E PRAPARADOS ANTIGLAUCOMA	ALLERGAN
7898000000868	SUL DE HIDROXICLOROQUINA MED	P01D ANTIMALARICOS	MEDLEY
7898000000869	DIPR DE BETAMETASONA ACIDO SALICILICO CEL	D05A PRODUTOS ANTIPSORIASE TOPICOS	CELLERA FARMA
7898000000870	FLACODIN VDO	A02A ANTIACIDOS ANTIFISETICOS	VIDORA
7898000000871	NAPROXENO EUR	M01A ANTI REUMATICOS SEM ESTEROIDES	EUROFARMA
7898000000872	PITAVASTATINA	C10A PREPARADOS PARA REGULACAO COLESTEROL E TRIGLICERID	PHARLAB
7898000000873	TARTARATO DE METOPROLOL PRD	C07A AGENTES BETA BLOQUEADORES PUROS	PRATI DONADUZZI
7898000000874	KOLEVAS	C10A PREPARADOS PARA REGULACAO COLESTEROL E TRIGLICERID	EMS PHARMA
7898000000875	CALQUENCE AZN	L01H ANTINEOPLASICOS INIBIDORES DA PROTEINA QUINASE	ASTRAZENECA
7898000000876	CLOR DE DILTIAZEM TEU	C08A ANTAGONISTAS DO CALCIO PUROS	TEUTO
7898000000877	VABAM	B01F INIBIDOR DIRETO DO FATOR XA	HYPERA PHARMA
7898000000878	CLOR AMBROXOL CIM	R05C EXPECTORANTES	CIMED
7898000000879	BABYNEO PREVENT	D02A EMOLIENTES E PROTETORES	HYPERA PHARMA
7898000000880	DARAPRIM FRQ	P01D ANTIMALARICOS	FARMOQUIMICA
7898000000881	NEXT GEN	R05A ANTIGRIPAIS EXCLUINDO ANTINFECCIOSOS	UNIAO QUIMICA
7898000000882	NEOVLAR UNI	G03A CONTRACEPTIVOS HORMONAIS SISTEMICOS	UNIAO QUIMICA
7898000000883	PERGOVERIS	G03G GONADOTROFINAS E OUTROS ESTIMULANTES DA OVULACAO	MERCK
7898000000884	DESONOL MED	D07A CORTICOIDES TOPICOS PUROS	MEDLEY
7898000000885	MELTRAT MET	R05F OUTROS ANTITUSSIGENOS E ANTIGRIPAIS	METALAB
7898000000886	GENTAMICIN FRS	S01A ANTINFECCIOSOS	FRESENIUS KABI
7898000000887	MEL SANTA BARBARA	R02A PREPARACOES PARA GARGANTA	APIARIOS MACKLLANI
7898000000888	LONCORD DIF	C08A ANTAGONISTAS DO CALCIO PUROS	DIFFUCAP CHEMOBRAS QUIMICA
7898000000889	CETOC+BETAM+NEO. CM5 CIM	D07B ASSOCIACOES DE CORTICOIDES	CIMED
7898000000890	ZOLPIDEM CIM	N05B HIPNOTICOS SEDATIVOS	CIMED
7898000000891	COLOPLAST	D03A AGENTES CURATIVOS FERIDAS	OUTRO FABRICANTE
7898000000892	ZITROMAX PFI	J01F MACROLIDEOS E SIMILARES	PFIZER
7898000000893	ZYLORIC ASP	M01A ANTI REUMATICOS SEM ESTEROIDES	ASPEN
7898000000894	CLOR DE MOXIFLOXACINO NVQ	J01G FLUOROQUINOLONAS	EMS PHARMA
7898000000895	GLIMEPIRIDA SDZ	A10H SULFONILOUREIA A DIABETICOS	SANDOZ
7898000000896	PIOGLITAZONA GLO	A10K GLITAZONA A DIABETICOS	LABORATORIO GLOBO
7898000000897	BEZAFIBRATO GER	C10A PREPARADOS PARA REGULACAO COLESTEROL E TRIGLICERID	EMS PHARMA
7898000000898	FORT ALIVIO	M02A ANTIREUMATICOS TOPICOS COM ANALGESICOS	FORTLIFE
7898000000899	DIPR DE BETAMETASONA SUL DE GENTAMICINA EMS	D07B ASSOCIACOES DE CORTICOIDES	EMS PHARMA
7898000000900	HUMIRA ABV	L04B MEDICAMENTOS ANTI TNF	ABBVIE
7898000000901	DUXXEN	N06A A DEPRESSIVOS E REGUL DE HUMOR	HYPERA PHARMA
7898000000902	PREDNISONA	H02A CORTICOSTEROIDES PUROS	OUTRO FABRICANTE
7898000000903	CRISCY CRI	H04C HORMONIOS DO CRESCIMENTO	CRISTALIA
7898000000904	AGLITIL SGM	A10K GLITAZONA A DIABETICOS	EMS PHARMA
7898000000905	LESTER SPR	C10A PREPARADOS PARA REGULACAO COLESTEROL E TRIGLICERID	SUPERA
7898000000906	IODO POVIDONA	D08A ANTISSEPTICOS E DESINFETANTES EXCL CURATIVOS MEDIC	UNIPHAR
7898000000907	LEVEL	G03A CONTRACEPTIVOS HORMONAIS SISTEMICOS	BIOLAB
7898000000908	OMEPRAZOL CIM	A02B ANTIULCEROSOS	CIMED
7898000000909	DEFLAIMMUN EMS	H02A CORTICOSTEROIDES PUROS	EMS PHARMA
7898000000910	IMUNOGLOBULIN BLA	J06C IMUNO GLOBULINAS POLIVALENTES ENDOVENOSAS	BLAU FARMACEUTICA
7898000000911	ENXAK	N02C CONTRA ENXAQUECA	OUTRO FABRICANTE
7898000000912	GLAUCOTRAT UNI	S01E MIOTICOS E PRAPARADOS ANTIGLAUCOMA	UNIAO QUIMICA
7898000000913	ASTANA	D11A OUTRAS PREPARACOES DERMATOLOGICAS INCL XAMPUS MED	CANONNE
7898000000914	NESTA	G04E PRODUTOS PARA DISFUNCAO ERETIL	ACHE LABORATORIOS FARMACEUTICOS SA
7898000000915	ESPASMO	A03E OUTRAS ASSOCIACOES	EMS PHARMA
7898000000916	PREVENTPHARMA PRE	A12C OUTROS SUPLEMENTOS MINERAIS	PREVENT PHARMA
7898000000917	HIDRABENE	A07G REPOSITORES ELECTROLITICOS ORAIS	EMS PHARMA
7898000000918	CARBAMAZEPINA GER	N03A ANTICONVULSIVANTES	EMS PHARMA
7898000000919	TP ALGICOD	M01A ANTI REUMATICOS SEM ESTEROIDES	MOMENTA FARMA
7898000000920	NIMESULIX TEU	M01A ANTI REUMATICOS SEM ESTEROIDES	TEUTO
7898000000921	VAL DE BETAMETASONA EMS	D07A CORTICOIDES TOPICOS PUROS	EMS PHARMA
7898000000922	SENEBEN AIR	A06A DROGAS PARA A CONSTIPACAO	AIRELA PHARMACEUTICA
7898000000923	DERMOVAT	D07A CORTICOIDES TOPICOS PUROS	PHARLAB
7898000000924	BILASTINA BIS	R06A ANTIHISTAMINICOS SISTEMICOS	BIOSINTETICA
7898000000925	EPEZ	N07D PRODUTOS ANTI ALZHEIMER	TORRENT
7898000000926	ZOBILAR	S01A ANTINFECCIOSOS	GBIO
7898000000927	ISOTRETINOINA BAU	D10B PREPARACOES ANTIACNE ORAIS	BAUSCH LOMB
7898000000928	LACTANON NVQ	A09A DIGESTIVOS INCLUIDO ENZIMAS	EMS PHARMA
7898000000929	SONASAL ASS	R01A PREPARACOES NASAIS TOPICAS	ASSIFARMA
7898000000930	VALSARTANA ALT	C09C ANTAGONISTAS DE LA ANGIOTENSINA II PUROS	ALTHAIA
7898000000931	LOSARTANA HIDROCLOROTIAZIDA GER	C09D ANTAGONISTAS DE LA ANGIOTENSINA II COMBINADOS	EMS PHARMA
7898000000932	FLUIMUCIL	R01A PREPARACOES NASAIS TOPICAS	ZAMBON
7898000000933	AKABADOR	M02A ANTIREUMATICOS TOPICOS COM ANALGESICOS	OUTRO FABRICANTE
7898000000934	CARBOCISTEINA XAROPE TEU	R05C EXPECTORANTES	TEUTO
7898000000935	ALOZEX	A10S AGONISTAS GLP 1	BIOLAB
7898000000936	LISVENX	N06B PSICOESTIMULANTES	TORRENT
7898000000937	MONTELUCASTE MED	R03J ANTI ASMATICOS ANTAGONISTAS DE LEUCOTRIENE	MEDLEY
7898000000938	PRYLTEC	C09A INIBIDORES ACE PUROS	GEOLAB
7898000000939	NAXOS	M02A ANTIREUMATICOS TOPICOS COM ANALGESICOS	NAXOS
7898000000940	20 BI MOM	A07F MICROORGANISMOS ANTIDIARREICOS	MOMENTA FARMA
7898000000941	VIATINE ORG	R03J ANTI ASMATICOS ANTAGONISTAS DE LEUCOTRIENE	ORGANON BRASIL
7898000000942	KEFLEX	J01D CEFALOSPORINAS	BAGO
7898000000943	ONTRUZANT	L01G ANTICORPOS MONOCLONAIS ANTINEOPLASICOS	ORGANON BRASIL
7898000000944	MIRTAZAPINA GLO	N06A A DEPRESSIVOS E REGUL DE HUMOR	LABORATORIO GLOBO
7898000000945	MEFLAGIN NVQ	G01A TRICOMONICIDAS	EMS PHARMA
7898000000946	WELEDA	M02A ANTIREUMATICOS TOPICOS COM ANALGESICOS	WELEDA
7898000000947	BRONDILAT ACH	R05C EXPECTORANTES	ACHE LABORATORIOS FARMACEUTICOS SA
7898000000948	DEXCLORFENIRAMINA BETAMETASONA BIS	H02B ASSOCIACOES CORTICOSTEROIDES SISTEMICOS	BIOSINTETICA
7898000000949	CLABAT EMS	J01F MACROLIDEOS E SIMILARES	EMS PHARMA
7898000000950	CITALOPRAM PRD	N06A A DEPRESSIVOS E REGUL DE HUMOR	PRATI DONADUZZI
7898000000951	OLSAR	C09C ANTAGONISTAS DE LA ANGIOTENSINA II PUROS	EUROFARMA
7898000000952	TOBRACORT UNI	S01C COMBINACOES DE ANTI INFLAMATORIOS OFTALMICOS E ANT	UNIAO QUIMICA
7898000000953	BRONDELIX EMS	R05C EXPECTORANTES	EMS PHARMA
7898000000954	SOROZINC CIF	A07G REPOSITORES ELECTROLITICOS ORAIS	CIFARMA
7898000000955	MESILATO DE DOXAZOSINA NOV	C02A ANTIHIPERTENSIVOS NAO HERBACEOS PUROS	NOVARTIS
7898000000956	BENZOILMETRONID NEO	P01A AMEBICIDAS	HYPERA PHARMA
7898000000957	PERMEAR MAR	M05X OUTROS PRODUTOS SISTEMA MUSCULO ESQUELETICO	MARJAN FARMA
7898000000958	AMOXICILINA CLAVULANATO NOV	J01C PENICILINAS DE AMPLO ESPECTRO	NOVARTIS
7898000000959	ABERALGINA AIR	N02B NAO NARCOTICOS ANTIPIRETICOS	AIRELA PHARMACEUTICA
7898000000960	CAR DI SO PA CA	M03B RELAXANTES MUSCULARES ACAO CENTRAL	EUROFARMA
7898000000961	DIGESAN SNF	A03F GASTROPROCINETICOS	SANOFI FARMACEUTICA
7898000000962	PREDNISOLONA UNI	H02A CORTICOSTEROIDES PUROS	UNIAO QUIMICA
7898000000963	AMITRIPTILINA EMS	N06A A DEPRESSIVOS E REGUL DE HUMOR	EMS PHARMA
7898000000964	SOMINEX	H04X OUTRAS HORMONIOS E PREPARACAO COM ACOES SIMILARES	EMS PHARMA
7898000000965	FLEXENEMA AIR	A06A DROGAS PARA A CONSTIPACAO	AIRELA PHARMACEUTICA
7898000000966	CARDBET NVQ	C07A AGENTES BETA BLOQUEADORES PUROS	EMS PHARMA
7898000000967	SECNIDAZOL TEU	G01A TRICOMONICIDAS	TEUTO
7898000000968	DOZOITO	C07A AGENTES BETA BLOQUEADORES PUROS	BIOLAB
7898000000969	WELLBUTRIN GSK	N06A A DEPRESSIVOS E REGUL DE HUMOR	GSK
7898000000970	SIMETICONA EMS	A02A ANTIACIDOS ANTIFISETICOS	EMS PHARMA
7898000000971	LYSDEXA LIB	N07D PRODUTOS ANTI ALZHEIMER	LIBBS FARMACEUTICA
7898000000972	BUSONID	R01A PREPARACOES NASAIS TOPICAS	ACHE LABORATORIOS FARMACEUTICOS SA
7898000000973	BIZO	C07A AGENTES BETA BLOQUEADORES PUROS	EUROFARMA
7898000000974	XALKORI	L01H ANTINEOPLASICOS INIBIDORES DA PROTEINA QUINASE	PFIZER
7898000000975	FITOSCAR APS	D03A AGENTES CURATIVOS FERIDAS	APSEN
7898000000976	OMEPRAZOL GEO	A02B ANTIULCEROSOS	GEOLAB
7898000000977	PROPOLIGHT	R02A PREPARACOES PARA GARGANTA	UNIFLORA NUTRACEUTICA
7898000000978	COLIRIO BLUMEN NEO	S01G PREPARADOS PARA O TRATAMENTO DE CONJUNTIVITES NAO	HYPERA PHARMA
7898000000979	JANUMET	A10N INIBIDOR DPP IV	MERCK
7898000000980	EFICENTUS	N06A A DEPRESSIVOS E REGUL DE HUMOR	MEDLEY
7898000000981	DEXAVISON	S01C COMBINACOES DE ANTI INFLAMATORIOS OFTALMICOS E ANT	TEUTO
7898000000982	RESIST	J05B OUTROS ANTIVIRAIS	ACHE LABORATORIOS FARMACEUTICOS SA
7898000000983	ABELHINHA	R05B ANTIGRIPAIS C ANTIINFECCIOSOS	ABELHINHA
7898000000984	ACICLOVIR RAN	D06D PRODUTOS PARA INFECOES VIRAIS	RANBAXY
7898000000985	OZEMPIC NND	A10S AGONISTAS GLP 1	NOVO NORDISK
7898000000986	FLAMAPE GLO	H02A CORTICOSTEROIDES PUROS	LABORATORIO GLOBO
7898000000987	METRONIDAZOL NISTATINA PRD	G01A TRICOMONICIDAS	PRATI DONADUZZI
7898000000988	ESSEN	A09A DIGESTIVOS INCLUIDO ENZIMAS	HYPERA PHARMA
7898000000989	FLUXTAR	N05C TRANQUILIZANTES	DIFFUCAP CHEMOBRAS QUIMICA
7898000000990	SOLUCAO	S01B CORTICOIDES	GENOM
7898000000991	DIVENA ACH	A02B ANTIULCEROSOS	ACHE LABORATORIOS FARMACEUTICOS SA
7898000000992	MOVINAU	A03F GASTROPROCINETICOS	NATULAB
7898000000993	ONBRIZE NOV	R03A AGONISTAS BETA 2	NOVARTIS
7898000000994	UNIFLU	J05B OUTROS ANTIVIRAIS	UNIAO QUIMICA
7898000000995	PAXTRAT UNI	N06A A DEPRESSIVOS E REGUL DE HUMOR	UNIAO QUIMICA
7898000000996	DORCIFLEXIN CIF	M03B RELAXANTES MUSCULARES ACAO CENTRAL	CIFARMA
7898000000997	ALIVIO NATURE	R02A PREPARACOES PARA GARGANTA	VITA BLUE
7898000000998	LEO PHARMA	D10A PREPARACOES ANTIACNE TOPICOS	LEO PHARMA
7898000000999	SPRAY NASAL CIM	R01A PREPARACOES NASAIS TOPICAS	CIMED
7898000001000	FLORATE NOV	S01B CORTICOIDES	NOVARTIS
7898000001001	ARISTAB	N05A ANTIPSICOTICOS	ACHE LABORATORIOS FARMACEUTICOS SA
7898000001002	AJOVY TEV	N02C CONTRA ENXAQUECA	TEVA
7898000001003	COMBTOL	S01E MIOTICOS E PRAPARADOS ANTIGLAUCOMA	ACHE LABORATORIOS FARMACEUTICOS SA
7898000001004	NEUCLOZ ACH	A04A ANTIEMETICOS E ANTINAUSEOSOS	ACHE LABORATORIOS FARMACEUTICOS SA
7898000001005	TEROLAC CRI	S01E MIOTICOS E PRAPARADOS ANTIGLAUCOMA	CRISTALIA
7898000001006	SOROLIV	R01A PREPARACOES NASAIS TOPICAS	TEUTO
7898000001007	LIKLUC	D08A ANTISSEPTICOS E DESINFETANTES EXCL CURATIVOS MEDIC	LIKLUC
7898000001008	BEM NUTRIR	A07G REPOSITORES ELECTROLITICOS ORAIS	BEM NUTRIR
7898000001009	DUPHASTON	G03D PROGESTOGENOS E ASSOCIACOES EXCLUINDO G3A G3F	ABBOTT
7898000001010	DICLOFENACO CIM	M01A ANTI REUMATICOS SEM ESTEROIDES	CIMED
7898000001011	TANTIN BIO	G03A CONTRACEPTIVOS HORMONAIS SISTEMICOS	BIOLAB
7898000001012	LISDEXANFETAMINA GER	N06B PSICOESTIMULANTES	EMS PHARMA
7898000001013	HYSTALOR	R06A ANTIHISTAMINICOS SISTEMICOS	GEOLAB
7898000001014	DIAZEPAM NEO	N05C TRANQUILIZANTES	HYPERA PHARMA
7898000001015	NEOCOFLAN	M02A ANTIREUMATICOS TOPICOS COM ANALGESICOS	HYPERA PHARMA
7898000001016	ALUMIMAX	A02A ANTIACIDOS ANTIFISETICOS	NATULAB
7898000001017	GLAUB	S01E MIOTICOS E PRAPARADOS ANTIGLAUCOMA	UNIAO QUIMICA
7898000001018	LINADIB EMS	A10C INSULINAS HUMANAS E ANALOGAS	EMS PHARMA
7898000001019	HIDROCLOROTIAZIDA GER	C03A DIURETICOS	EMS PHARMA
7898000001020	TOBRAMICINA COLIRIO NEO	S01A ANTINFECCIOSOS	HYPERA PHARMA
7898000001021	KYLEENA	G03A CONTRACEPTIVOS HORMONAIS SISTEMICOS	BAYER
7898000001022	COPAIBA BIN	R05B ANTIGRIPAIS C ANTIINFECCIOSOS	BIO INSTINTO
7898000001023	ACETIL IMMUNE	R05C EXPECTORANTES	PREVENT PHARMA
7898000001024	FEMOSTON ABB	G03F ASSOCIACOES DE ESTROGENOS E PROGESTOGENOS EXCETO G	ABBOTT
7898000001025	NITAZOXANIDA ALT	P01B ANTIHELMINTICOS EXCETO OS ESQUISTOSOMICIDAS	ALTHAIA
7898000001026	ATOSSION	R05D ANTITUSSIGENOS	ELOFAR
7898000001027	UNIFLORA UFL	R02A PREPARACOES PARA GARGANTA	UNIFLORA NUTRACEUTICA
7898000001028	NEOSEMID NEO	C03A DIURETICOS	HYPERA PHARMA
7898000001029	COTELLIC ROC	L01H ANTINEOPLASICOS INIBIDORES DA PROTEINA QUINASE	ROCHE
7898000001030	FLUIDELAN	R05C EXPECTORANTES	BELFAR
7898000001031	COMBIWAVE GLE	R03F AGONISTAS BETA 2 E CORTICOIDES COMBINADO	GLENMARK
7898000001032	DICOXIBE	M01A ANTI REUMATICOS SEM ESTEROIDES	VIATRIS
7898000001033	MINIAN	G03A CONTRACEPTIVOS HORMONAIS SISTEMICOS	LIBBS FARMACEUTICA
7898000001034	DEXACOBAL	M01B ANTI REUMATICOS ASSOCIADOS COM CORTICOSTEROIDES	UNIAO QUIMICA
7898000001035	EMPROL XR	C07A AGENTES BETA BLOQUEADORES PUROS	HYPERA PHARMA
7898000001036	FEXOFENADINA NVQ	R06A ANTIHISTAMINICOS SISTEMICOS	EMS PHARMA
7898000001037	BRONDILAT	R05C EXPECTORANTES	ACHE LABORATORIOS FARMACEUTICOS SA
7898000001038	SARCOPOREC	A12C OUTROS SUPLEMENTOS MINERAIS	BIOLAB
7898000001039	NEOSIL	A12C OUTROS SUPLEMENTOS MINERAIS	EMS PHARMA
7898000001040	RISS	N05A ANTIPSICOTICOS	EUROFARMA
7898000001041	CLOTRIMAZOL MED	D01A ANTIMICOTICOS DERMATOLOGICOS	MEDLEY
7898000001042	DEXANEURIN UNI	M01B ANTI REUMATICOS ASSOCIADOS COM CORTICOSTEROIDES	UNIAO QUIMICA
7898000001043	NASALFREE	R01A PREPARACOES NASAIS TOPICAS	MEDQUIMICA
7898000001044	LEVTY	A09A DIGESTIVOS INCLUIDO ENZIMAS	ACHE LABORATORIOS FARMACEUTICOS SA
7898000001045	TAMARETI KLE	A06A DROGAS PARA A CONSTIPACAO	HERTZ FARMACEUTICA
7898000001046	ARNICOL	M02A ANTIREUMATICOS TOPICOS COM ANALGESICOS	DEMAZON COSMETICOS
7898000001047	REACTINE	R06A ANTIHISTAMINICOS SISTEMICOS	KENVUE
7898000001048	CICLOPLEGICO ALL	S01F MIDRIATICOS E CICLOPLEGICOS	ALLERGAN
7898000001049	KITNOS	P01A AMEBICIDAS	PFIZER
7898000001050	ARIA MOM	R03A AGONISTAS BETA 2	MOMENTA FARMA
7898000001051	DEPAXAN ACH	N06A A DEPRESSIVOS E REGUL DE HUMOR	ACHE LABORATORIOS FARMACEUTICOS SA
7898000001052	ALCACHOFRA HER	A05A PRODUTOS PARA DISTURBIOS DO TRATO BILIAR	HERBARIUM
7898000001053	REGULAX ECF	A06A DROGAS PARA A CONSTIPACAO	ECOFITUS
7898000001054	CETOCONAZOL NEO	D01A ANTIMICOTICOS DERMATOLOGICOS	HYPERA PHARMA
7898000001055	LEVOFLOXACINO GER	J01G FLUOROQUINOLONAS	EMS PHARMA
7898000001056	APMED CIM	A11B POLIVITAMINICOS PUROS	CIMED
7898000001057	ARTROSIL ACH	M01A ANTI REUMATICOS SEM ESTEROIDES	ACHE LABORATORIOS FARMACEUTICOS SA
7898000001058	CLOR DE VENLAFAXINA RAN	N06A A DEPRESSIVOS E REGUL DE HUMOR	RANBAXY
7898000001059	KITAPEN	N05A ANTIPSICOTICOS	BIOLAB
7898000001060	MEKINIST	L01H ANTINEOPLASICOS INIBIDORES DA PROTEINA QUINASE	NOVARTIS
7898000001061	FLUQUADRI SNF	J07E VACINAS VIRAIS	SANOFI FARMACEUTICA
7898000001062	CABERGOLINA EUR	G02D INIBIDORES DA PROLACTINA	EUROFARMA
7898000001063	BELEM JARDIM	R02A PREPARACOES PARA GARGANTA	BELEM JARDIM
7898000001064	CLOR DE CICLOBENZAPRINA PRD	M03B RELAXANTES MUSCULARES ACAO CENTRAL	PRATI DONADUZZI
7898000001065	GASTROCLEAN UNF	A02A ANTIACIDOS ANTIFISETICOS	UNIFABRA
7898000001066	COLEGORICO	A03A ANTIESPASMODICOS E ANTICOLINERGICOS PUROS	LAPON
7898000001067	CLORETO SODIO EUR	R01A PREPARACOES NASAIS TOPICAS	EUROFARMA
7898000001068	STUB	G04C PRODUTOS PARA HIPERPLASIA PROSTATICA BENIGNA HPB	EUROFARMA
7898000001069	OMEPRAZOL MER	A02B ANTIULCEROSOS	MERCK
7898000001070	MIRANOVA UNI	G03A CONTRACEPTIVOS HORMONAIS SISTEMICOS	UNIAO QUIMICA
7898000001071	ALOPURINOL MED	M04A ANTIGOTOSOS	MEDLEY
7898000001072	FLUIDELAN BEL	R05C EXPECTORANTES	BELFAR
7898000001073	TAGRISSO AZN	L01H ANTINEOPLASICOS INIBIDORES DA PROTEINA QUINASE	ASTRAZENECA
7898000001074	INDUX EMS	G03G GONADOTROFINAS E OUTROS ESTIMULANTES DA OVULACAO	EMS PHARMA
7898000001075	ICADEN	D01A ANTIMICOTICOS DERMATOLOGICOS	LEO PHARMA
7898000001076	GELOMAG UNF	M02A ANTIREUMATICOS TOPICOS COM ANALGESICOS	UNIFABRA
7898000001077	MANIVASC CHI	C08A ANTAGONISTAS DO CALCIO PUROS	CHIESI
7898000001078	CLOR DE DULOXETINA EUR	N06A A DEPRESSIVOS E REGUL DE HUMOR	EUROFARMA
7898000001079	TOP LINE	G03A CONTRACEPTIVOS HORMONAIS SISTEMICOS	SANOFI FARMACEUTICA
7898000001080	AC URSODESOXICOLICO EMS	A05A PRODUTOS PARA DISTURBIOS DO TRATO BILIAR	EMS PHARMA
7898000001081	BEAUTY DRINK	A12C OUTROS SUPLEMENTOS MINERAIS	BEAUTY IN CIA
7898000001082	ESTREVA MER	G03C ESTROGENOS E ASSOCIACOES EXCETO G03A G03E G03F	THERAMEX
7898000001083	BELZOILMETRONIDAZOL	P01A AMEBICIDAS	BELFAR
7898000001084	HEDERA HELIX VITAMEDIC XAROPE	R05C EXPECTORANTES	VITAMEDIC
7898000001085	LIMBITROL MDQ	N06C ASSOCIACOES PSICOLEPTICAS PSICOANALEPTICAS	MEDQUIMICA
7898000001086	CAPOX	C09A INIBIDORES ACE PUROS	GEOLAB
7898000001087	POLARAMINE HYP	R05C EXPECTORANTES	HYPERA PHARMA
7898000001088	DAPAGLIFLOZINA MED	A10P INIBIDORES DE ANTIDIABETICOS DE SGLT2	MEDLEY
