barcode;descriptions
7898000001275;"{""NEOSEMID 10MG 30 COMP ""}"
7898000001276;"{""PEGASYS 10MG 30 COMP ROC""}"
7898000001277;"{""NAPROXENO 10MG 30 COMP UNI""}"
7898000001278;"{""ATENEUM 10MG 30 COMP NEO""}"
7898000001279;"{""LAXOL 10MG 30 COMP DDT""}"
7898000001280;"{""BOLDO 10MG 30 COMP BEL""}"
7898000001281;"{""KOPREXX 10MG 30 COMP ACH""}"
7898000001282;"{""TADALAFILA 10MG 30 COMP NVQ""}"
7898000001283;"{""PERFER 10MG 30 COMP ""}"
7898000001284;"{""CLANISTIL 10MG 30 COMP ""}"
7898000001285;"{""SINUSTRAT 10MG 30 COMP BIO""}"
7898000001286;"{""OUREMMEL 10MG 30 COMP ""}"
7898000001287;"{""BEZAFIBRATO 10MG 30 COMP GLE""}"
7898000001288;"{""SUAVICID 10MG 30 COMP LEG""}"
7898000001289;"{""CLOR DE AMITRIPTILINA 10MG 30 COMP NEO""}"
7898000001290;"{""LACDAY 10MG 30 COMP EMS""}"
7898000001291;"{""EPICITRIN 10MG 30 COMP ""}"
7898000001292;"{""LEGGER 10MG 30 COMP ""}"
7898000001293;"{""EVOBRIG 10MG 30 COMP ""}"
7898000001294;"{""FLORATIL 10MG 30 COMP FRQ""}"
7898000001295;"{""LIBERFEM 10MG 30 COMP ADI""}"
7898000001296;"{""APIXABANA 10MG 30 COMP NEO""}"
7898000001297;"{""FLUINASAL 10MG 30 COMP CAT""}"
7898000001298;"{""PRASILENCE 10MG 30 COMP ""}"
7898000001299;"{""HEPALINA 10MG 30 COMP ""}"
7898000001300;"{""LEVEMIR 10MG 30 COMP NND""}"
7898000001301;"{""LEVONORGESTREL 10MG 30 COMP CIM""}"
7898000001302;"{""AFCALM 10MG 30 COMP ""}"
7898000001303;"{""HIDROTEN 10MG 30 COMP BEL""}"
7898000001304;"{""TRIMETAZIDINA 10MG 30 COMP NEO""}"
7898000001305;"{""CONLIFE 10MG 30 COMP FAC""}"
7898000001306;"{""KAMPPI 10MG 30 COMP BIO""}"
7898000001307;"{""LANSOPRAZOL 10MG 30 COMP NVQ""}"
7898000001308;"{""CUTENOX 10MG 30 COMP MYL""}"
7898000001309;"{""ACET DE CIPROTERONA ETINILESTRADIOL 10MG 30 COMP NEO""}"
7898000001310;"{""LUCENTIS 10MG 30 COMP ""}"
7898000001311;"{""CLEXANE 10MG 30 COMP ""}"
7898000001312;"{""LIRIS 10MG 30 COMP ""}"
7898000001313;"{""CABERTRIX 10MG 30 COMP ADI""}"
7898000001314;"{""BETSONA 10MG 30 COMP NEO""}"
7898000001315;"{""TRILEPTAL 10MG 30 COMP ""}"
7898000001316;"{""PROCTOCAPS 10MG 30 COMP ""}"
7898000001317;"{""HIOSPAN 10MG 30 COMP TEU""}"
7898000001318;"{""TERMOPRIN 10MG 30 COMP ""}"
7898000001319;"{""CLOR DE AMBROXOL XAROPE 10MG 30 COMP AIR""}"
7898000001320;"{""CARVEROL 10MG 30 COMP ""}"
7898000001321;"{""ADAPTIS 10MG 30 COMP ""}"
7898000001322;"{""APLAUSE 10MG 30 COMP ""}"
7898000001323;"{""PERMENATI 10MG 30 COMP ""}"
7898000001324;"{""CETOCORT 10MG 30 COMP TEU""}"
7898000001325;"{""SIRDALUD 10MG 30 COMP ""}"
7898000001326;"{""ZOUP SL 10MG 30 COMP ""}"
7898000001327;"{""BETASERC 10MG 30 COMP ""}"
7898000001328;"{""PRESSAT 10MG 30 COMP BIO""}"
7898000001329;"{""SANILIN 10MG 30 COMP ""}"
7898000001330;"{""IBAND 10MG 30 COMP ""}"
7898000001331;"{""NISTATINA 10MG 30 COMP PRD""}"
7898000001332;"{""CLOR DE HIDROXIZINA 10MG 30 COMP MDQ""}"
7898000001333;"{""CICLOMIDRIN 10MG 30 COMP CRI""}"
7898000001334;"{""GUARABOM 10MG 30 COMP ""}"
7898000001335;"{""TARCEVA 10MG 30 COMP ""}"
7898000001336;"{""CLOR DE AMBROXOL 10MG 30 COMP ACH""}"
7898000001337;"{""OLMESARTANA MEDOXOMILA 10MG 30 COMP GER""}"
7898000001338;"{""CLOR DE HIDROXIZINA 10MG 30 COMP NTV""}"
7898000001339;"{""ATORVASTATINA 10MG 30 COMP NEO""}"
7898000001340;"{""BRONCOMEL 10MG 30 COMP ""}"
7898000001341;"{""IRUXOL 10MG 30 COMP ""}"
7898000001342;"{""NEBIC 10MG 30 COMP ""}"
7898000001343;"{""CONSIV 10MG 30 COMP ""}"
7898000001344;"{""FLANAX 10MG 30 COMP ""}"
7898000001345;"{""CARBOCISTEINA XAROPE 10MG 30 COMP ""}"
7898000001346;"{""ANASTROZOL 10MG 30 COMP SDZ""}"
7898000001347;"{""NAPRIX A 10MG 30 COMP ""}"
7898000001348;"{""FLUTINOL 10MG 30 COMP CRI""}"
7898000001349;"{""ARAVA 10MG 30 COMP ""}"
7898000001350;"{""RIOPAN PLUS 10MG 30 COMP TKD""}"
7898000001351;"{""SIMETICONA 10MG 30 COMP GEO""}"
7898000001352;"{""JANSSEN 10MG 30 COMP ""}"
7898000001353;"{""BESILATO DE ANLODIPINO 10MG 30 COMP NOV""}"
7898000001354;"{""TERMOPIRONA 10MG 30 COMP NEO""}"
7898000001355;"{""CLOPIDO GRAN 10MG 30 COMP ""}"
7898000001356;"{""SINVASTATINA 10MG 30 COMP NEO""}"
7898000001357;"{""DEXAGREEN 10MG 30 COMP ""}"
7898000001358;"{""SAMAR 10MG 30 COMP ""}"
7898000001359;"{""LANITOP 10MG 30 COMP ""}"
7898000001360;"{""ROSUVASTATINA 10MG 30 COMP ACH""}"
7898000001361;"{""CONCOR 10MG 30 COMP MER""}"
7898000001362;"{""TYNNA 10MG 30 COMP ""}"
7898000001363;"{""THIOCTACID 10MG 30 COMP VIA""}"
7898000001364;"{""PRAALERGIA 10MG 30 COMP ""}"
7898000001365;"{""DESLORATADINA 10MG 30 COMP MUL""}"
7898000001366;"{""AMPLIUM 10MG 30 COMP ""}"
7898000001367;"{""TRAVAMED 10MG 30 COMP OFV""}"
7898000001368;"{""OFTANE 10MG 30 COMP ALC""}"
7898000001369;"{""CLENIL 10MG 30 COMP ""}"
7898000001370;"{""IROSE 10MG 30 COMP ALT""}"
7898000001371;"{""HEXAXIM 10MG 30 COMP ""}"
7898000001372;"{""CANTINHO DAS ERVAS 10MG 30 COMP ""}"
7898000001373;"{""ZANTHO NUTRITION 10MG 30 COMP ""}"
7898000001374;"{""TORVILIP 10MG 30 COMP MUL""}"
7898000001375;"{""COLPATRIN 10MG 30 COMP ""}"
7898000001376;"{""AMPICILAB 10MG 30 COMP ""}"
7898000001377;"{""POLIMAIS 10MG 30 COMP ""}"
7898000001378;"{""AMLOVASC 10MG 30 COMP SDZ""}"
7898000001379;"{""FUROATMOMETASO 10MG 30 COMP ""}"
7898000001380;"{""CALCORT 10MG 30 COMP ""}"
7898000001381;"{""KADCYLA 10MG 30 COMP ""}"
7898000001382;"{""REPATHA 10MG 30 COMP AMG""}"
7898000001383;"{""MERTIOCURE 10MG 30 COMP ""}"
7898000001384;"{""TRIMETAZIDINA 10MG 30 COMP ""}"
7898000001385;"{""SEDALEX 10MG 30 COMP TEU""}"
7898000001386;"{""FLORACOL 10MG 30 COMP APS""}"
7898000001387;"{""SPIDUFEN 10MG 30 COMP ZAM""}"
7898000001388;"{""LIKLUC 10MG 30 COMP LIK""}"
7898000001389;"{""FLORESTA 10MG 30 COMP ""}"
7898000001390;"{""PROPIOSOL 10MG 30 COMP ""}"
7898000001391;"{""DORNAL 10MG 30 COMP KES""}"
7898000001392;"{""LITOCIT 10MG 30 COMP ""}"
7898000001393;"{""JOGGER 10MG 30 COMP ""}"
7898000001394;"{""SUMAXPRO 10MG 30 COMP LIB""}"
7898000001395;"{""HORMOSKIN 10MG 30 COMP USK""}"
7898000001396;"{""MAXSULID 10MG 30 COMP MAN""}"
7898000001397;"{""NISO 10MG 30 COMP ""}"
7898000001398;"{""MAGEXPECTOR 10MG 30 COMP ""}"
7898000001399;"{""CLOR DE SERTRALINA 10MG 30 COMP CIM""}"
7898000001400;"{""ALBOCRESIL 10MG 30 COMP HYP""}"
7898000001401;"{""ACEBROFILINA 10MG 30 COMP ""}"
7898000001402;"{""SABINE 10MG 30 COMP ""}"
7898000001403;"{""NAUSICALM B6 10MG 30 COMP UNI""}"
7898000001404;"{""MINILAX 10MG 30 COMP EUR""}"
7898000001405;"{""DIMINUT 10MG 30 COMP ""}"
7898000001406;"{""SUTRIPTAN 10MG 30 COMP BIO""}"
7898000001407;"{""RUXIENCE 10MG 30 COMP PFI""}"
7898000001408;"{""METAMUCIL P&G 10MG 30 COMP ""}"
7898000001409;"{""CLOR DE SIBUTRAMINA 10MG 30 COMP ACH""}"
7898000001410;"{""MONTELUCASTE 10MG 30 COMP MDQ""}"
7898000001411;"{""LACTOCARE 10MG 30 COMP KLE""}"
7898000001412;"{""BROMOPAN 10MG 30 COMP UCI""}"
7898000001413;"{""TALTZ 10MG 30 COMP ""}"
7898000001414;"{""CARDOMARIN 10MG 30 COMP ""}"
7898000001415;"{""HERPSTAL 10MG 30 COMP USK""}"
7898000001416;"{""LORBRENA 10MG 30 COMP ""}"
7898000001417;"{""HIPERSINUS 10MG 30 COMP HER""}"
7898000001418;"{""BIANCORT 10MG 30 COMP LEG""}"
7898000001419;"{""MANITOL 10MG 30 COMP ""}"
7898000001420;"{""UROTROBEL 10MG 30 COMP ""}"
7898000001421;"{""NORTRY 10MG 30 COMP TEU""}"
7898000001422;"{""SULFADIAZINA DE PRATA 10MG 30 COMP NTV""}"
7898000001423;"{""AMOXIL 10MG 30 COMP GSK""}"
7898000001424;"{""TILESTAL 10MG 30 COMP ""}"
7898000001425;"{""VULCANO 10MG 30 COMP ""}"
7898000001426;"{""CASPACIL 10MG 30 COMP ""}"
7898000001427;"{""BENEFLORA 10MG 30 COMP BIO""}"
7898000001428;"{""ZIDER 10MG 30 COMP ""}"
7898000001429;"{""NOVAMICIN 10MG 30 COMP FRS""}"
7898000001430;"{""BELL CORPUS 10MG 30 COMP ""}"
7898000001431;"{""ARIA 10MG 30 COMP ""}"
7898000001432;"{""NISTATINA 10MG 30 COMP EMS""}"
7898000001433;"{""INDAPAMIDA 10MG 30 COMP PHA""}"
7898000001434;"{""STUGERON 10MG 30 COMP ""}"
7898000001435;"{""CELERG 10MG 30 COMP ""}"
7898000001436;"{""ALENDRONATO SODIO 10MG 30 COMP TEU""}"
7898000001437;"{""ATLANSIL 10MG 30 COMP SNF""}"
7898000001438;"{""ROSUCOR 10MG 30 COMP EZE""}"
7898000001439;"{""BRONTEK 10MG 30 COMP GEO""}"
7898000001440;"{""COMBIGAN 10MG 30 COMP ALL""}"
7898000001441;"{""CEBRALAT 10MG 30 COMP LIB""}"
7898000001442;"{""NENE DENT N 10MG 30 COMP ""}"
7898000001443;"{""FABRAZYME 10MG 30 COMP ""}"
7898000001444;"{""CLOR DE CICLOBENZAPRINA 10MG 30 COMP CIM""}"
7898000001445;"{""ZOTAC 10MG 30 COMP ""}"
7898000001446;"{""ATEROMA 10MG 30 COMP SPR""}"
7898000001447;"{""HECLIVIR 10MG 30 COMP ""}"
7898000001448;"{""RITMONEURAN 10MG 30 COMP ""}"
7898000001449;"{""XALANOFT 10MG 30 COMP ""}"
7898000001450;"{""CLOFEN 10MG 30 COMP ""}"
7898000001451;"{""ZZVAC 10MG 30 COMP MER""}"
7898000001452;"{""ROHTO DRY 10MG 30 COMP AID""}"
7898000001453;"{""ESCABIN 10MG 30 COMP HYP""}"
7898000001454;"{""MESIDOX 10MG 30 COMP MER""}"
7898000001455;"{""CETOPROFENO 10MG 30 COMP TEU""}"
7898000001456;"{""DROSPIRENONA 10MG 30 COMP SDZ""}"
7898000001457;"{""NIMESULIDA 10MG 30 COMP ""}"
7898000001458;"{""MYLAN 10MG 30 COMP ""}"
7898000001459;"{""TERZA 10MG 30 COMP EUR""}"
7898000001460;"{""QUET XR 10MG 30 COMP ""}"
7898000001461;"{""ELIQUIS 10MG 30 COMP PFI""}"
7898000001462;"{""ROSUVASTATINA CALCICA 10MG 30 COMP UNI""}"
7898000001463;"{""NITRATO DE MICONAZOL 10MG 30 COMP TEU""}"
7898000001464;"{""DIPIRONA 10MG 30 COMP GEO""}"
7898000001465;"{""FORMEL 10MG 30 COMP ""}"
7898000001466;"{""IBUPRIL 10MG 30 COMP TEU""}"
7898000001467;"{""AMILORIDA 10MG 30 COMP EMS""}"
7898000001468;"{""COREGA 10MG 30 COMP HAL""}"
7898000001469;"{""CLOR DE TRAMADOL 10MG 30 COMP NVQ""}"
7898000001470;"{""LAMITOR CD 10MG 30 COMP ""}"
7898000001471;"{""CLOPIDOGREL 10MG 30 COMP TEU""}"
7898000001472;"{""SIMETICONA 10MG 30 COMP LEG""}"
7898000001473;"{""ESPERSON 10MG 30 COMP SNF""}"
7898000001474;"{""GARGABEM 10MG 30 COMP ""}"
7898000001475;"{""TRELEGY 10MG 30 COMP ""}"
7898000001476;"{""CLOR DE DORZOLAMIDA 10MG 30 COMP TOR""}"
7898000001477;"{""EMEND 10MG 30 COMP MSD""}"
7898000001478;"{""CALCIO + VITAMINA D3 10MG 30 COMP ""}"
7898000001479;"{""VILGLI 10MG 30 COMP TOR""}"
7898000001480;"{""APIARIOSCASAGRANDE 10MG 30 COMP ACG""}"
7898000001481;"{""SIMETICONA 10MG 30 COMP EUR""}"
7898000001482;"{""HIDANTAL 10MG 30 COMP ""}"
7898000001483;"{""MELUNE 10MG 30 COMP ""}"
7898000001484;"{""PILULAS DE ERVA DE BICHO COMPOSTAS IMESCARD 10MG 30 COMP ""}"
7898000001485;"{""OLMESARTANA MEDOXOMILA 10MG 30 COMP TEU""}"
7898000001486;"{""PROGRESS 10MG 30 COMP ACH""}"
7898000001487;"{""BRISTOL MYERS SQUIBB 10MG 30 COMP ""}"
7898000001488;"{""DRAMIN 10MG 30 COMP ""}"
7898000001489;"{""OXCARBAZEPINA 10MG 30 COMP RAN""}"
7898000001490;"{""SENES 10MG 30 COMP ""}"
7898000001491;"{""KOIDE 10MG 30 COMP EUR""}"
7898000001492;"{""IBANUNO 10MG 30 COMP ""}"
7898000001493;"{""WOLFS 10MG 30 COMP ""}"
7898000001494;"{""IMFINZI 10MG 30 COMP ""}"
7898000001495;"{""HYALUFEM 10MG 30 COMP HER""}"
7898000001496;"{""PROCORALAN 10MG 30 COMP SER""}"
7898000001497;"{""CICLOPIROX OLAMINA 10MG 30 COMP MED""}"
7898000001498;"{""HIDRACT NEXTER 10MG 30 COMP ""}"
7898000001499;"{""GELLAT 10MG 30 COMP ""}"
7898000001500;"{""BENALET 10MG 30 COMP KEN""}"
7898000001501;"{""MANITOL 10MG 30 COMP JPF""}"
7898000001502;"{""DICLOR DE LEVOCETIRIZINA 10MG 30 COMP RAN""}"
7898000001503;"{""CLOR DE PAROXETINA 10MG 30 COMP BIS""}"
7898000001504;"{""ROSUVASTATINA CALCICA 10MG 30 COMP MED""}"
7898000001505;"{""ZYXEM 10MG 30 COMP ""}"
7898000001506;"{""FIGEST 10MG 30 COMP ""}"
7898000001507;"{""NUVARING 10MG 30 COMP GRU""}"
7898000001508;"{""DROSPIRENONA ETINILESTRADIOL 10MG 30 COMP BIS""}"
7898000001509;"{""FLUCOLCID 10MG 30 COMP GLO""}"
7898000001510;"{""SINVALIP 10MG 30 COMP ""}"
7898000001511;"{""PROTENAPRO 10MG 30 COMP ACH""}"
7898000001512;"{""FLUITEIL 10MG 30 COMP ""}"
7898000001513;"{""ABMETHA 10MG 30 COMP ""}"
7898000001514;"{""ALTIVA 10MG 30 COMP EUR""}"
7898000001515;"{""DEXADERMIL 10MG 30 COMP PHA""}"
7898000001516;"{""VENLIFT 10MG 30 COMP ""}"
7898000001517;"{""FDC 10MG 30 COMP ""}"
7898000001518;"{""ROSUVASTATINA 10MG 30 COMP GER""}"
7898000001519;"{""SECNAXIDOL 10MG 30 COMP ""}"
7898000001520;"{""LOSARTANA 10MG 30 COMP LEG""}"
7898000001521;"{""LIBERAFLUX 10MG 30 COMP ACH""}"
7898000001522;"{""TEICOPLANINA 10MG 30 COMP EUR""}"
7898000001523;"{""HIDROXIDO DE ALUMINIO 10MG 30 COMP PRD""}"
7898000001524;"{""APIARIO CALAMBAU 10MG 30 COMP ""}"
7898000001525;"{""CECLOR 10MG 30 COMP GER""}"
7898000001526;"{""NATUSDAY 10MG 30 COMP ""}"
7898000001527;"{""DICLIN 10MG 30 COMP ""}"
7898000001528;"{""VIGADEXA 10MG 30 COMP ALC""}"
7898000001529;"{""SUAVMEL 10MG 30 COMP ""}"
7898000001530;"{""ANGIPRESS 10MG 30 COMP ""}"
7898000001531;"{""ALBEND 10MG 30 COMP PRD""}"
7898000001532;"{""VANNAIR 10MG 30 COMP ""}"
7898000001533;"{""ABV 10MG 30 COMP ""}"
7898000001534;"{""PRATIUM 10MG 30 COMP MAN""}"
7898000001535;"{""HEMIFUMARATO DE QUETIAPINA 10MG 30 COMP TEU""}"
7898000001536;"{""FLEXENEMA 10MG 30 COMP ""}"
7898000001537;"{""BROMETO DE ROCURONIO 10MG 30 COMP EUR""}"
7898000001538;"{""OMCILON 10MG 30 COMP ASP""}"
7898000001539;"{""HEPAFLUX 10MG 30 COMP UNF""}"
7898000001540;"{""OUTRA MARCA 10MG 30 COMP ""}"
7898000001541;"{""DEXCLORFENIRAMINA 10MG 30 COMP CIM""}"
7898000001542;"{""LEUKERAN 10MG 30 COMP ""}"
7898000001543;"{""PROPOMAX 10MG 30 COMP ""}"
7898000001544;"{""FLAGIMAX 10MG 30 COMP BEL""}"
7898000001545;"{""PYRITZINNOBER 10MG 30 COMP ""}"
7898000001546;"{""CEFALEXINA 10MG 30 COMP CIM""}"
7898000001547;"{""CYMBALTA 10MG 30 COMP ELI""}"
7898000001548;"{""HISTADIN 10MG 30 COMP UNI""}"
7898000001549;"{""VENULA 10MG 30 COMP BIO""}"
7898000001550;"{""MOUNJARO 10MG 30 COMP ""}"
7898000001551;"{""CLOBESOL 10MG 30 COMP VLT""}"
7898000001552;"{""CEFANAXIL 10MG 30 COMP TEU""}"
7898000001553;"{""AD MUC 10MG 30 COMP BIO""}"
7898000001554;"{""DOLAMIN 10MG 30 COMP ""}"
7898000001555;"{""CIPIDE 10MG 30 COMP ""}"
7898000001556;"{""TRINIDA 10MG 30 COMP ""}"
7898000001557;"{""BIOGINKGO 10MG 30 COMP ""}"
7898000001558;"{""ATENOLOL CLORTALIDONA 10MG 30 COMP EMS""}"
7898000001559;"{""SINOT CLAV 10MG 30 COMP ""}"
7898000001560;"{""CIALIS 10MG 30 COMP ""}"
7898000001561;"{""ENTOCORT 10MG 30 COMP ""}"
7898000001562;"{""LACTULONA 10MG 30 COMP ""}"
7898000001563;"{""EMEND 10MG 30 COMP ""}"
7898000001564;"{""ACIDO TRANEXAMICO 10MG 30 COMP LEG""}"
7898000001565;"{""ARNICA 10MG 30 COMP KER""}"
7898000001566;"{""SOMALGIN 10MG 30 COMP ""}"
7898000001567;"{""SYNTOCINON 10MG 30 COMP VIA""}"
7898000001568;"{""HEALTH LABS 10MG 30 COMP MDQ""}"
7898000001569;"{""RAZAPINA 10MG 30 COMP MOK""}"
7898000001570;"{""SONARIN 10MG 30 COMP ""}"
7898000001571;"{""PROCTYL 10MG 30 COMP TKD""}"
7898000001572;"{""MARY LIFE 10MG 30 COMP BIN""}"
7898000001573;"{""RESPLIX 10MG 30 COMP ""}"
7898000001574;"{""VORXE 10MG 30 COMP SPR""}"
7898000001575;"{""NEO LORATADIN 10MG 30 COMP ""}"
7898000001576;"{""VILDAGLIPTINA CLOR DE METFORMINA 10MG 30 COMP ALT""}"
7898000001577;"{""CLOR DE CICLOBENZAPRINA 10MG 30 COMP ACH""}"
7898000001578;"{""8Y 10MG 30 COMP ""}"
7898000001579;"{""ANDES 10MG 30 COMP SPR""}"
7898000001580;"{""ASPIRINA 10MG 30 COMP ""}"
7898000001581;"{""OSSOTRAT 10MG 30 COMP CEL""}"
7898000001582;"{""ALENDRONATO DE SODIO 10MG 30 COMP CEL""}"
7898000001583;"{""VHITA 10MG 30 COMP ""}"
7898000001584;"{""CLORIDRATO DE BROMEXINA 10MG 30 COMP MED""}"
7898000001585;"{""DIPIRONA 10MG 30 COMP MDQ""}"
7898000001586;"{""CLON DE LISINA CLOR DE CICLOBENZAPRIN 10MG 30 COMP ""}"
7898000001587;"{""ARTICO 10MG 30 COMP EUR""}"
7898000001588;"{""UNOPROST 10MG 30 COMP APS""}"
7898000001589;"{""ACLASTA 10MG 30 COMP NOV""}"
7898000001590;"{""RIZI 10MG 30 COMP ""}"
7898000001591;"{""PERJETA 10MG 30 COMP ROC""}"
7898000001592;"{""CONMEL 10MG 30 COMP ""}"
7898000001593;"{""CETOCONAZOL 10MG 30 COMP SDZ""}"
7898000001594;"{""LEUCOGEN 10MG 30 COMP ACH""}"
7898000001595;"{""CORTIGEN 10MG 30 COMP ""}"
7898000001596;"{""OJJAARA 10MG 30 COMP GSK""}"
7898000001597;"{""RISEDRONATO 10MG 30 COMP ALT""}"
7898000001598;"{""SOBRAL 10MG 30 COMP SOB""}"
7898000001599;"{""NIVUX 10MG 30 COMP EMS""}"
7898000001600;"{""SOTALOL 10MG 30 COMP EMS""}"
7898000001601;"{""SKYRIZI 10MG 30 COMP ""}"
7898000001602;"{""LEVOFLOXACINO 10MG 30 COMP EUR""}"
7898000001603;"{""ROCALTROL 10MG 30 COMP BEL""}"
7898000001604;"{""CLOR DE MOXIFLOXACINO 10MG 30 COMP GEO""}"
7898000001605;"{""NORESTIN 10MG 30 COMP ""}"
7898000001606;"{""FLUCCIL 10MG 30 COMP NEO""}"
7898000001607;"{""ATENOLOL CLORTALIDONA 10MG 30 COMP EUR""}"
7898000001608;"{""ZISQUE 10MG 30 COMP ""}"
7898000001609;"{""SECNIDAZOL 10MG 30 COMP EMS""}"
7898000001610;"{""APIARIOSCASAGRANDE 10MG 30 COMP ""}"
7898000001611;"{""MULTIGRIP 10MG 30 COMP MUL""}"
7898000001612;"{""PAMELOR 10MG 30 COMP NOV""}"
7898000001613;"{""ACETATO DE ABIRATERONA 10MG 30 COMP SUN""}"
7898000001614;"{""IMBRUVICA 10MG 30 COMP ""}"
7898000001615;"{""LUVOX 10MG 30 COMP ABB""}"
7898000001616;"{""MINILAX 10MG 30 COMP ""}"
7898000001617;"{""BELMIRAX 10MG 30 COMP BEL""}"
7898000001618;"{""MELOXICAM 10MG 30 COMP SDZ""}"
7898000001619;"{""CLOR DE NEBIVOLOL 10MG 30 COMP GER""}"
7898000001620;"{""DIAFURAN 10MG 30 COMP CAZ""}"
7898000001621;"{""BROMAZEPAM 10MG 30 COMP MED""}"
7898000001622;"{""EKLIRA GENUAIR 10MG 30 COMP ""}"
7898000001623;"{""DIGELIV 10MG 30 COMP ""}"
7898000001624;"{""SOLIDOR 10MG 30 COMP ""}"
7898000001625;"{""AMOX 10MG 30 COMP EMS""}"
7898000001626;"{""CAPICILIN 10MG 30 COMP ""}"
7898000001627;"{""GINKGO BILOBA 10MG 30 COMP ""}"
7898000001628;"{""ELLURA 10MG 30 COMP BIO""}"
7898000001629;"{""APSEN 10MG 30 COMP ""}"
7898000001630;"{""ENALAPRIL 10MG 30 COMP BEL""}"
7898000001631;"{""SIMETICONA 10MG 30 COMP AIR""}"
7898000001632;"{""PIAVE 10MG 30 COMP ""}"
7898000001633;"{""LUSANDA 10MG 30 COMP ""}"
7898000001634;"{""VIDAZA 10MG 30 COMP ""}"
7898000001635;"{""EMS PRED 10MG 30 COMP ""}"
7898000001636;"{""FIBERDAY 10MG 30 COMP KRE""}"
7898000001637;"{""SMELLS 10MG 30 COMP ""}"
7898000001638;"{""DESIREE 10MG 30 COMP ""}"
7898000001639;"{""BERINERT 10MG 30 COMP ""}"
7898000001640;"{""ZYPTAN 10MG 30 COMP ZYD""}"
7898000001641;"{""ADDERA 10MG 30 COMP ""}"
7898000001642;"{""CLOR DE FEXOFENADINA 10MG 30 COMP EMS""}"
7898000001643;"{""TEPEV 10MG 30 COMP EMS""}"
7898000001644;"{""THERASKIN 10MG 30 COMP ""}"
7898000001645;"{""CRONOPLEX 10MG 30 COMP UNI""}"
7898000001646;"{""STABIL 10MG 30 COMP ""}"
7898000001647;"{""GALVUS MET 10MG 30 COMP NOV""}"
7898000001648;"{""COLIRIO TEUTO 10MG 30 COMP TEU""}"
7898000001649;"{""JAY 10MG 30 COMP ""}"
7898000001650;"{""GASIMEC 10MG 30 COMP ""}"
7898000001651;"{""RESODIC 10MG 30 COMP VTM""}"
7898000001652;"{""DIPR DE BETAMETASONA SUL DE GENTAMICINA 10MG 30 COMP EUR""}"
7898000001653;"{""INFLUVAC 10MG 30 COMP ABB""}"
7898000001654;"{""SERENATA 10MG 30 COMP TOR""}"
7898000001655;"{""OXIMAX 10MG 30 COMP MAN""}"
7898000001656;"{""MN PROPOLIS 10MG 30 COMP ""}"
7898000001657;"{""MONITUM 10MG 30 COMP ""}"
7898000001658;"{""OSELFLU 10MG 30 COMP ""}"
7898000001659;"{""SPARK 10MG 30 COMP MOM""}"
7898000001660;"{""ALERGIDEX 10MG 30 COMP NEO""}"
7898000001661;"{""LYRICA 10MG 30 COMP PFI""}"
7898000001662;"{""TIADOL 10MG 30 COMP BUN""}"
7898000001663;"{""PREDNISONA 10MG 30 COMP UNI""}"
7898000001664;"{""VARICELL 10MG 30 COMP FRQ""}"
7898000001665;"{""DENPRYX 10MG 30 COMP FRQ""}"
7898000001666;"{""KEFLEX 10MG 30 COMP BAG""}"
7898000001667;"{""SANTANA 10MG 30 COMP ""}"
7898000001668;"{""PROTEINA 10MG 30 COMP ""}"
7898000001669;"{""BAVENCIO 10MG 30 COMP ""}"
7898000001670;"{""POWERFIG 10MG 30 COMP ECF""}"
7898000001671;"{""CLOR DE HIDROXIZINA 10MG 30 COMP GER""}"
7898000001672;"{""CHRYSALIS 10MG 30 COMP ""}"
7898000001673;"{""ALPRAZOLAM 10MG 30 COMP EUR""}"
7898000001674;"{""ALEVO 10MG 30 COMP SPR""}"
7898000001675;"{""BUSCOPLEX 10MG 30 COMP ""}"
7898000001676;"{""BROMIDRATO DE GALANTAMINA 10MG 30 COMP PRD""}"
7898000001677;"{""SANDOSTATIN 10MG 30 COMP NOV""}"
7898000001678;"{""TAM 10MG 30 COMP SPR""}"
7898000001679;"{""GOOD 10MG 30 COMP VIT""}"
7898000001680;"{""CETOCONAZOL 10MG 30 COMP MED""}"
7898000001681;"{""ALICURA 10MG 30 COMP CAT""}"
7898000001682;"{""ALLOVITA 10MG 30 COMP LEG""}"
7898000001683;"{""VALDA 10MG 30 COMP ""}"
7898000001684;"{""CERAZETTE 10MG 30 COMP ""}"
7898000001685;"{""SOLAQUIN 10MG 30 COMP ""}"
7898000001686;"{""SILARYM 10MG 30 COMP MYR""}"
7898000001687;"{""ANAFRANIL 10MG 30 COMP ""}"
7898000001688;"{""ATROFEM 10MG 30 COMP ""}"
7898000001689;"{""ANTARA 10MG 30 COMP ""}"
7898000001690;"{""ATILLUS 10MG 30 COMP MYR""}"
7898000001691;"{""QUALYNUTRI 10MG 30 COMP QUA""}"
7898000001692;"{""HIDROPEEK 10MG 30 COMP EMS""}"
7898000001693;"{""VOFLUR 10MG 30 COMP ""}"
7898000001694;"{""OTRIVINA 10MG 30 COMP NOV""}"
7898000001695;"{""ATIP 10MG 30 COMP ""}"
7898000001696;"{""IRUXOL 10MG 30 COMP ABB""}"
7898000001697;"{""SUPRAHEALTH 10MG 30 COMP ""}"
7898000001698;"{""DORALEX 10MG 30 COMP VMD""}"
7898000001699;"{""DAIVA 10MG 30 COMP MOM""}"
