barcode;descriptions
7899000001263;"{""GLUTRION 10MG 30 COMP ""}"
7899000001264;"{""CALCIO DE OSTRA 10MG 30 COMP LSL""}"
7899000001265;"{""BROMOPRIDA 10MG 30 COMP PHA""}"
7899000001266;"{""CALCIBD3 10MG 30 COMP ""}"
7899000001267;"{""AMARGOMIL 10MG 30 COMP ""}"
7899000001268;"{""ONDANSETRONA 10MG 30 COMP EMS""}"
7899000001269;"{""GASTROCLEAN 10MG 30 COMP UNF""}"
7899000001270;"{""KOMBIGLYZE 10MG 30 COMP AZN""}"
7899000001271;"{""REVIGON 10MG 30 COMP SPL""}"
7899000001272;"{""CIMETIDINA 10MG 30 COMP EMS""}"
7899000001273;"{""BIOFHITUS 10MG 30 COMP ""}"
7899000001274;"{""CALCIOCON D3 CONLIFE 10MG 30 COMP ""}"
7899000001275;"{""DNOVA 10MG 30 COMP MUL""}"
7899000001276;"{""TRIMEBUTINA 10MG 30 COMP GER""}"
7899000001277;"{""FESTOU 10MG 30 COMP ""}"
7899000001278;"{""VITTAMIXX 10MG 30 COMP ""}"
7899000001279;"{""LACTUFOR 10MG 30 COMP CLF""}"
7899000001280;"{""SEPTMAX 10MG 30 COMP FAM""}"
7899000001281;"{""MACA PERUANA 10MG 30 COMP ""}"
7899000001282;"{""REI DOS CONDIMENTOS 10MG 30 COMP ""}"
7899000001283;"{""RN 10MG 30 COMP ""}"
7899000001284;"{""FITO ERVAS 10MG 30 COMP ""}"
7899000001285;"{""NATURALHELF 10MG 30 COMP ""}"
7899000001286;"{""CLORETO DE MAGNESIO 10MG 30 COMP ""}"
7899000001287;"{""THERAPI 10MG 30 COMP THR""}"
7899000001288;"{""PHD 10MG 30 COMP A2F""}"
7899000001289;"{""KIOS 10MG 30 COMP HEB""}"
7899000001290;"{""ALCACHOFRA 10MG 30 COMP CHP""}"
7899000001291;"{""LANSOPRAZOL 10MG 30 COMP PRD""}"
7899000001292;"{""CALCIO BD 10MG 30 COMP LAP""}"
7899000001293;"{""FIGAZILMAX 10MG 30 COMP ""}"
7899000001294;"{""GLIBENCLAMIDA 10MG 30 COMP BIS""}"
7899000001295;"{""PONTO DAS ERVAS 10MG 30 COMP ""}"
7899000001296;"{""NEXTER 10MG 30 COMP ASS""}"
7899000001297;"{""NAEVIA 10MG 30 COMP CEL""}"
7899000001298;"{""SUPRAERVAS 10MG 30 COMP ""}"
7899000001299;"{""MONTEVERDE NPA 10MG 30 COMP NPA""}"
7899000001300;"{""HIDRAFIX 10MG 30 COMP TKD""}"
7899000001301;"{""HIOSPAN 10MG 30 COMP TEU""}"
7899000001302;"{""ESPASMO 10MG 30 COMP EMS""}"
7899000001303;"{""ACETON TRIANCIN 10MG 30 COMP LEG""}"
7899000001304;"{""TRIMEBUTINA 10MG 30 COMP EMS""}"
7899000001305;"{""PROSSO 10MG 30 COMP EUR""}"
7899000001306;"{""FIXA-CAL 10MG 30 COMP ""}"
7899000001307;"{""GASCOL 10MG 30 COMP PHA""}"
7899000001308;"{""VOXX CALCIOMIX 10MG 30 COMP CIM""}"
7899000001309;"{""CALCIO DE OSTRAS 10MG 30 COMP FWY""}"
7899000001310;"{""NISTATINA 10MG 30 COMP GER""}"
7899000001311;"{""RAIA 10MG 30 COMP RDF""}"
7899000001312;"{""MEGA CALCIO 10MG 30 COMP ARO""}"
7899000001313;"{""RESSACOL 10MG 30 COMP LAP""}"
7899000001314;"{""CALTRATE 10MG 30 COMP HAL""}"
7899000001315;"{""ESOMEPRAZOL 10MG 30 COMP ALT""}"
7899000001316;"{""NATUNECTAR 10MG 30 COMP NNC""}"
7899000001317;"{""GINGILONE 10MG 30 COMP MAN""}"
7899000001318;"{""PIOGLITAZONA 10MG 30 COMP EMS""}"
7899000001319;"{""XENILIPI 10MG 30 COMP LEG""}"
7899000001320;"{""PALOCYT 10MG 30 COMP ACR""}"
7899000001321;"{""CIMETIDINA 10MG 30 COMP PRD""}"
7899000001322;"{""BROMOPRIDA 10MG 30 COMP NEO""}"
7899000001323;"{""DOLOMITA 10MG 30 COMP DBR""}"
7899000001324;"{""GASTRIN 10MG 30 COMP ""}"
7899000001325;"{""ABRYSVO 10MG 30 COMP PFI""}"
7899000001326;"{""COREGA 10MG 30 COMP HAL""}"
7899000001327;"{""RELAMPAGO 10MG 30 COMP ""}"
7899000001328;"{""CLOR DE METOCLOPRAMIDA 10MG 30 COMP PHA""}"
7899000001329;"{""NISTATINA 10MG 30 COMP NEO""}"
7899000001330;"{""ESOP 10MG 30 COMP NVQ""}"
7899000001331;"{""CLOR DE LOPERAMIDA 10MG 30 COMP PHA""}"
7899000001332;"{""OSS-FOR 10MG 30 COMP ""}"
7899000001333;"{""RAIA DROGASIL SA 10MG 30 COMP RDF""}"
7899000001334;"{""ALCACHOFRA 10MG 30 COMP ASP""}"
7899000001335;"{""LACTUZ 10MG 30 COMP GLO""}"
7899000001336;"{""SILIBOM 10MG 30 COMP NEO""}"
7899000001337;"{""POLITABS 10MG 30 COMP ""}"
7899000001338;"{""CALCIODEX 10MG 30 COMP HEZ""}"
7899000001339;"{""METIOCOLIN B12 10MG 30 COMP NEO""}"
7899000001340;"{""CENTROPLEX CALCIO + VIT D 10MG 30 COMP LAP""}"
7899000001341;"{""DOLOMITA COM VITAMINA C 10MG 30 COMP ""}"
7899000001342;"{""CALCIONUTRI 10MG 30 COMP VEC""}"
7899000001343;"{""CLOR DE METILFENIDATO 10MG 30 COMP ADI""}"
7899000001344;"{""MULTINATURE 10MG 30 COMP ""}"
7899000001345;"{""GLIMEPIRIDA 10MG 30 COMP BIS""}"
7899000001346;"{""CARBONATO DE CALCIO + VIT.D3 10MG 30 COMP IMC""}"
7899000001347;"{""OMEPRAZIN 10MG 30 COMP EMS""}"
7899000001348;"{""UNIFABRA 10MG 30 COMP ""}"
7899000001349;"{""ARREBITE 10MG 30 COMP ""}"
7899000001350;"{""ESCOPOLAMINA 10MG 30 COMP MED""}"
7899000001351;"{""SUPRA ENERGY 10MG 30 COMP CAT""}"
7899000001352;"{""DIGESPRID 10MG 30 COMP NEO""}"
7899000001353;"{""PRADO 10MG 30 COMP ""}"
7899000001354;"{""GLIANSOR 10MG 30 COMP LEG""}"
7899000001355;"{""NEXPRAZIN 10MG 30 COMP EMS""}"
7899000001356;"{""ENDCALVE 10MG 30 COMP OSO""}"
7899000001357;"{""CENTROCAL 600+ M 10MG 30 COMP ""}"
7899000001358;"{""FIBREMS 10MG 30 COMP EMS""}"
7899000001359;"{""NUTRENDS 10MG 30 COMP ""}"
7899000001360;"{""ESSEN 10MG 30 COMP MAN""}"
7899000001361;"{""BROMETO DE PINAVERIO 10MG 30 COMP EMS""}"
7899000001362;"{""HIDRABEN 10MG 30 COMP MAY""}"
7899000001363;"{""HIDRAPLUS 10MG 30 COMP NEO""}"
7899000001364;"{""AMORA 10MG 30 COMP EUR""}"
7899000001365;"{""CALCIO D3 10MG 30 COMP OMX""}"
7899000001366;"{""ALTAVITAM 10MG 30 COMP CAT""}"
7899000001367;"{""CALCIPLEX 10MG 30 COMP ECF""}"
7899000001368;"{""ZYLIUM 10MG 30 COMP MAN""}"
7899000001369;"{""OMEPRAZOL 10MG 30 COMP DIM""}"
7899000001370;"{""ONDANSETRONA 10MG 30 COMP CRI""}"
7899000001371;"{""ROCALTROL 10MG 30 COMP BEL""}"
7899000001372;"{""ONDANSETRONA 10MG 30 COMP GER""}"
7899000001373;"{""GONUTRI 10MG 30 COMP ""}"
7899000001374;"{""APMED 10MG 30 COMP CIM""}"
7899000001375;"{""AMITIZA 10MG 30 COMP TKD""}"
7899000001376;"{""CETIVA 10MG 30 COMP MAN""}"
7899000001377;"{""HIDRABENE 10MG 30 COMP LEG""}"
7899000001378;"{""GLIMEPIRIDA 10MG 30 COMP TEU""}"
7899000001379;"{""LOPERIN 10MG 30 COMP TEU""}"
7899000001380;"{""CORISTINA D 10MG 30 COMP HYP""}"
7899000001381;"{""BETES 10MG 30 COMP EUR""}"
7899000001382;"{""SABOR E SAUDE 10MG 30 COMP ""}"
7899000001383;"{""PRATI SAL 10MG 30 COMP PRD""}"
7899000001384;"{""PLANTARE 10MG 30 COMP LEG""}"
7899000001385;"{""LACTOLEVE 10MG 30 COMP HYP""}"
7899000001386;"{""BR 10MG 30 COMP BOOM""}"
7899000001387;"{""SIGMALAC 10MG 30 COMP EMS""}"
7899000001388;"{""CIMETIDINA 10MG 30 COMP NEO""}"
7899000001389;"{""PLAGEX 10MG 30 COMP TEU""}"
7899000001390;"{""METFORMINA 10MG 30 COMP PRD""}"
7899000001391;"{""CALKADE 10MG 30 COMP CAT""}"
7899000001392;"{""NEOZOL 10MG 30 COMP NEO""}"
7899000001393;"{""NEEDS 10MG 30 COMP ""}"
7899000001394;"{""REVIGORE 10MG 30 COMP ""}"
7899000001395;"{""AGIOLAX 10MG 30 COMP VIA""}"
7899000001396;"{""BIENN 10MG 30 COMP CEL""}"
7899000001397;"{""NATUSER 10MG 30 COMP ""}"
7899000001398;"{""GLOBOPHARMA 10MG 30 COMP GLO""}"
7899000001399;"{""MAALOX (OPE) 10MG 30 COMP ""}"
7899000001400;"{""CALCIUM D3 10MG 30 COMP NOV""}"
7899000001401;"{""BROM ESCOPOLAMINA DIPIRONA SODICA 10MG 30 COMP EMS""}"
7899000001402;"{""BOLDOBEBA 10MG 30 COMP MDQ""}"
7899000001403;"{""FARLAC 10MG 30 COMP MAN""}"
7899000001404;"{""GLIMEPIRIDA 10MG 30 COMP NEO""}"
7899000001405;"{""HOMATROPIN 10MG 30 COMP CAZ""}"
7899000001406;"{""COLIAFT 10MG 30 COMP EMS""}"
7899000001407;"{""BROMOPRIDA 10MG 30 COMP BIS""}"
7899000001408;"{""PERIDONA 10MG 30 COMP UCI""}"
7899000001409;"{""SILIVER 10MG 30 COMP MAN""}"
7899000001410;"{""OSSODRIN MAG 10MG 30 COMP GLL""}"
7899000001411;"{""FLOBAC 10MG 30 COMP TEU""}"
7899000001412;"{""XENICAL 10MG 30 COMP ROC""}"
7899000001413;"{""DULCOGAS (OPE) 10MG 30 COMP ""}"
7899000001414;"{""CENEVIT 10MG 30 COMP LEG""}"
7899000001415;"{""MIOCALVEN D 10MG 30 COMP CHI""}"
7899000001416;"{""FAMOTID 10MG 30 COMP NEO""}"
7899000001417;"{""AQUABEN 10MG 30 COMP MUL""}"
7899000001418;"{""SETE ERVAS 10MG 30 COMP ""}"
7899000001419;"{""VITAMINESE 10MG 30 COMP VMN""}"
7899000001420;"{""VIVA BEM 10MG 30 COMP ARO""}"
7899000001421;"{""METFORMIN 10MG 30 COMP NEO""}"
7899000001422;"{""ESPASMODID 10MG 30 COMP UNI""}"
7899000001423;"{""PHARMASCIENCE 10MG 30 COMP ""}"
7899000001424;"{""PEPTULAN 10MG 30 COMP MAN""}"
7899000001425;"{""GLIONIL 10MG 30 COMP NEO""}"
7899000001426;"{""ESCOPOLAMINA 10MG 30 COMP TEU""}"
7899000001427;"{""CALCIOBON 10MG 30 COMP HER""}"
7899000001428;"{""HEBARIUM 10MG 30 COMP HER""}"
7899000001429;"{""METFORMINA 10MG 30 COMP ACR""}"
7899000001430;"{""ENTOCORT 10MG 30 COMP BIO""}"
7899000001431;"{""ZARPADOR 10MG 30 COMP ""}"
7899000001432;"{""STARFORM 10MG 30 COMP NOV""}"
7899000001433;"{""NOVO NORDISK 10MG 30 COMP ""}"
7899000001434;"{""EUCIL 10MG 30 COMP MAN""}"
7899000001435;"{""DIMETICON 10MG 30 COMP NEO""}"
7899000001436;"{""GRECE 10MG 30 COMP SPR""}"
7899000001437;"{""CLOR DE METFORMINA 10MG 30 COMP AUR""}"
7899000001438;"{""OSSODRIN D 10MG 30 COMP GLL""}"
7899000001439;"{""PINAVERIO 10MG 30 COMP EMS""}"
7899000001440;"{""TNT 10MG 30 COMP ""}"
7899000001441;"{""INIPARET 10MG 30 COMP SDZ""}"
7899000001442;"{""VITCLER 10MG 30 COMP TEU""}"
7899000001443;"{""HERBAMED 10MG 30 COMP HMD""}"
7899000001444;"{""PLANTACIL 10MG 30 COMP NEO""}"
7899000001445;"{""CALCIOMAX D 10MG 30 COMP ""}"
7899000001446;"{""HIDROXIDO DE ALUMINIO 10MG 30 COMP PRD""}"
7899000001447;"{""DILTIN 10MG 30 COMP CIM""}"
7899000001448;"{""ATROVEX 10MG 30 COMP MDQ""}"
7899000001449;"{""MACROPHYTUS 10MG 30 COMP ""}"
7899000001450;"{""ENTEROCLER 10MG 30 COMP SNF""}"
7899000001451;"{""ALGEXIN 10MG 30 COMP CIM""}"
7899000001452;"{""METFORMINA 10MG 30 COMP MED""}"
7899000001453;"{""PFIZER 10MG 30 COMP ""}"
7899000001454;"{""MOLIDON 10MG 30 COMP EMS""}"
7899000001455;"{""ADDERA 10MG 30 COMP MAN""}"
7899000001456;"{""BROMOPAN 10MG 30 COMP UCI""}"
7899000001457;"{""EQUALIV CALCIO+VIT D 10MG 30 COMP ""}"
7899000001458;"{""OSTE K2 10MG 30 COMP MUL""}"
7899000001459;"{""CELLOFARM 10MG 30 COMP ""}"
7899000001460;"{""PANGEST 10MG 30 COMP HYP""}"
7899000001461;"{""LACTU Z 10MG 30 COMP GLO""}"
7899000001462;"{""LABEL 10MG 30 COMP ACH""}"
7899000001463;"{""DOLOMITA 10MG 30 COMP FTB""}"
7899000001464;"{""FORTHIBEN 10MG 30 COMP VDO""}"
7899000001465;"{""CALCIFIX 10MG 30 COMP B12""}"
7899000001466;"{""ULTRA KALCIUM 10MG 30 COMP ""}"
7899000001467;"{""VICTRIX 10MG 30 COMP HYP""}"
7899000001468;"{""REIDRAMAX 10MG 30 COMP CAZ""}"
7899000001469;"{""CALTRATE D 10MG 30 COMP PFI""}"
7899000001470;"{""DECNAZOL 10MG 30 COMP PHA""}"
7899000001471;"{""CLOR.METFORMINA 10MG 30 COMP NEO""}"
7899000001472;"{""SANOFI 10MG 30 COMP ""}"
7899000001473;"{""CLORIDRATO DE RANITIDINA 10MG 30 COMP EMS""}"
7899000001474;"{""PRIDECIL 10MG 30 COMP CHI""}"
7899000001475;"{""ENTEROSEC 10MG 30 COMP ""}"
7899000001476;"{""OSTEOPACK 10MG 30 COMP ""}"
7899000001477;"{""COLACHOFRA 10MG 30 COMP EMS""}"
7899000001478;"{""DOLOMITA 10MG 30 COMP HEM""}"
7899000001479;"{""BISUISAN 10MG 30 COMP HYP""}"
7899000001480;"{""EVER 10MG 30 COMP CARE""}"
7899000001481;"{""METOCLOPRAMIDA 10MG 30 COMP NEO""}"
7899000001482;"{""LAVITAN 10MG 30 COMP CIM""}"
7899000001483;"{""CALCIDRIN 10MG 30 COMP ""}"
7899000001484;"{""CLOR DE METFORMINA 10MG 30 COMP NEO""}"
7899000001485;"{""LONGIX 10MG 30 COMP ""}"
7899000001486;"{""OMEPRAZOL 10MG 30 COMP BIS""}"
7899000001487;"{""SANAVITA 10MG 30 COMP FAM""}"
7899000001488;"{""CALCEOS D 10MG 30 COMP MYR""}"
7899000001489;"{""VIRILON GINSENG 10MG 30 COMP ""}"
7899000001490;"{""METOCLOPRAMIDA 10MG 30 COMP TEU""}"
7899000001491;"{""SIMBIOFEM 10MG 30 COMP FRQ""}"
7899000001492;"{""CALCIO+D3 10MG 30 COMP MXR""}"
7899000001493;"{""ZYDUS NIKKHO 10MG 30 COMP ""}"
7899000001494;"{""METOCLOPRAMIDA 10MG 30 COMP BEL""}"
7899000001495;"{""PANVEL 10MG 30 COMP VITA""}"
7899000001496;"{""NESH CALCIO 10MG 30 COMP ""}"
7899000001497;"{""LIVGAS 10MG 30 COMP MDQ""}"
7899000001498;"{""AYEROBIN 10MG 30 COMP ARO""}"
7899000001499;"{""NUTRIALYTE 10MG 30 COMP NTX""}"
7899000001500;"{""FDC 10MG 30 COMP FDC""}"
7899000001501;"{""TRATEDE 10MG 30 COMP ALT""}"
7899000001502;"{""SLENFIG 10MG 30 COMP ""}"
7899000001503;"{""LAFARE 10MG 30 COMP ""}"
7899000001504;"{""FITOWAY 10MG 30 COMP ""}"
7899000001505;"{""OH2 NUTRITION 10MG 30 COMP ""}"
7899000001506;"{""CALCIMAG 10MG 30 COMP EUF""}"
7899000001507;"{""CALCIO DE OSTRA 10MG 30 COMP MXR""}"
7899000001508;"{""CALCIDRIN 10MG 30 COMP GLO""}"
7899000001509;"{""CALCIO + VITAMINA D3 10MG 30 COMP MXR""}"
7899000001510;"{""GOMENOL 10MG 30 COMP MIL""}"
7899000001511;"{""CIDVIT 10MG 30 COMP ""}"
7899000001512;"{""DIAFURAN 10MG 30 COMP CAZ""}"
7899000001513;"{""FLUCCIL 10MG 30 COMP NEO""}"
7899000001514;"{""TEUTO 10MG 30 COMP ""}"
7899000001515;"{""METFORMINA 10MG 30 COMP GER""}"
7899000001516;"{""CALCIO STAR D 10MG 30 COMP ""}"
7899000001517;"{""LACTIPAN 10MG 30 COMP EMS""}"
7899000001518;"{""NITROFIGAN 10MG 30 COMP MEQ""}"
7899000001519;"{""OMEPRAZOL 10MG 30 COMP MER""}"
7899000001520;"{""VITERCAL C 10MG 30 COMP ""}"
7899000001521;"{""REHIDRAT 10MG 30 COMP SPR""}"
7899000001522;"{""DOLAMITA 10MG 30 COMP MAC""}"
